variant_select,variant_simulation,variant_backprop,variant_finalmove,winrate,moveTime,maxMoves,game_numPlayers,game_numCells,game_numVertices,game_numEdges,game_numComponents,game_numPhases,game_numRows,game_numColumns,game_numCorners,game_numPlayableSites,game_avgNumDirections,game_avgNumOrthogonal,game_avgNumDiagonal,game_isStacking,game_isStochastic,game_hasHiddenInfo,game_requiresTeams,game_hasTrack,game_hasCard,game_hasHandDice,game_isVertexGame,game_isEdgeGame,game_isCellGame,game_isDeductionPuzzle,game_isSimultaneous,game_isAlternating,game_maxCount,game_maxLocalStates,game_stateSpaceLog
Progressive History,Random,MonteCarlo,Proportional Exp,0.5666666666666667,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,MAST,MonteCarlo,Robust,0.0,0.5,1000,2,16,18,33,3,1,10,18,5,18,3.67,3.67,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive History,MAST,Score Bounded,Robust,0.4666666666666667,0.5,1000,2,64,81,144,12,2,8,8,4,64,6.56,3.5,3.06,0,0,1,0,0,0,0,0,0,1,0,,,,,
Progressive History,NST,Implicit Minimax,MaxAvgScore,0.43333333333333335,0.5,1000,2,84,241,285,12,1,8,12,6,84,9.71,5.21,4.5,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,Random,Score Bounded,MaxAvgScore,0.03333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,MAST,Implicit Minimax,Proportional Exp,0.0,0.5,1000,2,54,70,123,4,1,9,6,4,56,6.41,3.44,2.96,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,96,117,212,18,2,8,12,4,96,6.79,3.58,3.21,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,1,0,0,0,0,1,0,,,,,
McBRAVE,NST,MonteCarlo,Robust,0.03333333333333333,0.5,1000,2,81,198,278,12,1,9,9,4,81,9.48,5.14,4.35,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.26666666666666666,0.5,1000,2,124,151,274,14,1,10,16,12,124,6.84,3.58,3.26,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,MAST,Score Bounded,Robust,0.0,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.4666666666666667,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0.13333333333333333,0.5,1000,2,91,216,306,12,1,11,11,6,91,9.89,5.27,4.62,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,Random,Score Bounded,MaxAvgScore,0.16666666666666666,0.5,1000,2,144,169,312,16,1,12,12,4,144,7.03,3.67,3.36,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,Random,Implicit Minimax,Robust,0.06666666666666667,0.5,1000,2,32,45,76,10,1,4,8,4,32,5.88,3.25,2.62,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0.16666666666666666,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.06666666666666667,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0.13333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,Random,MonteCarlo,Proportional Exp,0.3333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,MAST,Score Bounded,Robust,0.3333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,76,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,NST,Implicit Minimax,MaxAvgScore,0.3,0.5,1000,2,36,49,84,10,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,MAST,Score Bounded,MaxAvgScore,0.43333333333333335,0.5,1000,2,64,81,144,2,2,8,8,4,65,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,Random,Score Bounded,MaxAvgScore,0.4,0.5,1000,2,64,81,144,7,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,0.13333333333333333,0.5,1000,2,91,216,306,12,1,11,11,6,91,9.89,5.27,4.62,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,Random,Implicit Minimax,Robust,0.4666666666666667,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,37,96,132,12,1,7,7,6,37,8.76,4.86,3.89,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,NST,MonteCarlo,Robust,0.5,0.5,1000,2,18,48,82,10,1,8,6,4,66,4.92,3.42,1.5,0,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,0.4,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,Random,MonteCarlo,Proportional Exp,0.23333333333333334,0.5,1000,2,104,169,236,16,1,12,12,4,104,6.65,3.46,3.19,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,MAST,Score Bounded,Robust,0.3,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,NST,Implicit Minimax,MaxAvgScore,0.5666666666666667,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,Random,Score Bounded,MaxAvgScore,0.0,0.5,1000,2,30,42,71,12,1,6,5,4,30,5.93,3.27,2.67,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,MAST,Implicit Minimax,Proportional Exp,0.26666666666666666,0.5,1000,2,36,31,66,2,1,7,5,7,31,4.52,4.26,0.26,0,0,0,0,0,0,0,1,0,0,0,,,,,
McBRAVE,MAST,Implicit Minimax,Proportional Exp,0.03333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,Random,Implicit Minimax,Robust,0.06666666666666667,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,NST,Score Bounded,Proportional Exp,0.03333333333333333,0.5,1000,2,70,216,239,12,1,10,10,6,70,9.6,5.17,4.43,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,NST,MonteCarlo,Robust,0.03333333333333333,0.5,1000,2,64,81,144,12,2,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,MAST,MonteCarlo,MaxAvgScore,0.13333333333333333,0.5,1000,2,64,81,144,12,2,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.13333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,1,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,MAST,Score Bounded,Robust,0.5333333333333333,0.5,1000,2,120,144,263,12,1,8,15,4,120,6.88,3.62,3.27,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0.43333333333333335,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,Random,Score Bounded,MaxAvgScore,0.4666666666666667,0.5,1000,2,37,102,138,12,2,9,9,12,47,8.11,4.54,3.57,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,Random,Implicit Minimax,Robust,0.3,0.5,1000,2,100,121,220,14,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,NST,Score Bounded,Proportional Exp,0.3333333333333333,0.5,1000,2,36,49,84,2,1,11,7,5,49,6.2,3.43,2.78,0,0,0,0,0,0,0,1,0,0,0,,,,,
Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0.1,0.5,1000,2,72,90,161,12,1,8,9,4,72,6.64,3.53,3.11,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,81,100,180,12,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,NST,MonteCarlo,Robust,0.5,0.5,1000,2,64,81,144,12,1,8,8,4,76,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0.4,0.5,1000,2,84,104,187,12,1,7,12,4,84,6.69,3.55,3.14,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,Random,MonteCarlo,Proportional Exp,0.1,0.5,1000,2,64,81,144,12,2,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,Random,Score Bounded,MaxAvgScore,0.43333333333333335,0.5,1000,2,81,100,180,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,Random,Implicit Minimax,Robust,0.23333333333333334,0.5,1000,2,25,36,60,18,1,5,5,4,33,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,Random,Implicit Minimax,Robust,0.3333333333333333,0.5,1000,2,0,49,84,2,1,28,43,7,51,3.43,3.43,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1 tuned,MAST,Score Bounded,MaxAvgScore,0.5,0.5,1000,2,0,8,7,1,1,1,8,2,10,1.75,1.75,0.0,1,0,0,0,1,0,0,1,0,1,0,,,,,
UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0.1,0.5,1000,2,25,36,60,20,1,5,5,4,35,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,NST,MonteCarlo,Robust,0.4666666666666667,0.5,1000,2,81,100,180,30,1,9,9,4,95,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,0.3333333333333333,0.5,1000,2,81,100,180,28,1,9,9,4,95,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,NST,Implicit Minimax,MaxAvgScore,0.43333333333333335,0.5,1000,2,256,289,544,88,1,16,16,4,256,7.27,3.75,3.52,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,Random,Score Bounded,MaxAvgScore,0.0,0.5,1000,2,81,100,180,12,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,72,90,161,14,1,10,9,4,90,6.78,3.58,3.2,0,0,0,0,0,0,0,1,0,0,0,,,,,
McGRAVE,NST,Score Bounded,Proportional Exp,0.4,0.5,1000,2,72,90,161,14,1,10,9,4,174,6.78,3.58,3.2,0,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1 GRAVE,Random,MonteCarlo,MaxAvgScore,0.2,0.5,1000,2,9,16,24,2,1,3,3,4,9,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,NST,MonteCarlo,Robust,0.16666666666666666,0.5,1000,2,72,90,161,14,1,10,9,4,90,6.78,3.58,3.2,0,0,0,0,0,0,0,1,0,0,0,,,,,
McGRAVE,MAST,MonteCarlo,MaxAvgScore,0.16666666666666666,0.5,1000,2,36,49,84,10,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.0,0.5,1000,2,79,230,268,14,1,11,11,6,79,9.72,5.22,4.51,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive Widening,MAST,Score Bounded,Robust,0.03333333333333333,0.5,1000,2,72,90,161,14,1,10,9,4,90,6.78,3.58,3.2,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0.06666666666666667,0.5,1000,2,49,64,112,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,Random,Score Bounded,MaxAvgScore,0.43333333333333335,0.5,1000,2,37,96,132,2,1,7,7,6,39,8.76,4.86,3.89,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,Random,Implicit Minimax,Robust,0.06666666666666667,0.5,1000,2,25,36,60,4,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0.0,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.03333333333333333,0.5,1000,2,200,231,430,20,2,10,20,4,210,7.12,3.7,3.42,0,0,1,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,NST,MonteCarlo,Robust,0.1,0.5,1000,2,5,12,16,2,1,4,4,8,12,4.33,2.67,1.67,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive History,NST,MonteCarlo,Robust,0.3,0.5,1000,2,12,26,37,4,1,2,13,4,28,4.69,2.85,1.85,0,0,0,0,0,0,0,1,0,1,0,,,,,
Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0.26666666666666666,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,Random,MonteCarlo,Proportional Exp,0.03333333333333333,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,MAST,Score Bounded,Robust,0.1,0.5,1000,2,36,50,85,3,1,5,10,4,50,6.28,3.4,2.88,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1,NST,Implicit Minimax,MaxAvgScore,0.06666666666666667,0.5,1000,2,36,49,88,2,3,7,7,4,87,6.37,3.59,2.78,0,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1 tuned,Random,Score Bounded,MaxAvgScore,0.16666666666666666,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,0.1,0.5,1000,2,61,150,210,3,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,Random,Implicit Minimax,Robust,0.5,0.5,1000,2,9,16,24,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,1,0,0,1,0,0,0,,,,,
UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,64,81,144,4,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,NST,MonteCarlo,Robust,0.5666666666666667,0.5,1000,2,25,48,71,8,1,5,7,11,25,4.08,2.32,1.76,1,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,0.06666666666666667,0.5,1000,2,64,81,144,4,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,NST,Implicit Minimax,Proportional Exp,0.1,0.5,1000,2,12,26,37,4,1,2,13,4,28,4.69,2.85,1.85,0,0,0,0,0,0,0,1,0,1,0,,,,,
Progressive History,Random,MonteCarlo,Proportional Exp,0.16666666666666666,0.5,1000,2,127,294,420,2,1,13,13,6,127,10.2,5.39,4.82,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,MAST,Score Bounded,Robust,0.6,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,NST,Implicit Minimax,MaxAvgScore,0.03333333333333333,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,Random,Score Bounded,MaxAvgScore,0.0,0.5,1000,2,25,36,60,2,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,1,0,0,1,0,0,0,,,,,
McBRAVE,MAST,Implicit Minimax,Proportional Exp,0.06666666666666667,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,50,66,115,2,2,5,10,4,52,6.28,3.4,2.88,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,NST,Score Bounded,Proportional Exp,0.23333333333333334,0.5,1000,2,49,64,112,2,5,8,8,4,115,6.56,3.5,3.06,0,0,0,0,0,0,0,1,0,1,0,,,,,
McBRAVE,NST,MonteCarlo,Robust,0.0,0.5,1000,2,0,17,28,2,1,9,9,8,17,3.29,3.29,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McGRAVE,MAST,MonteCarlo,MaxAvgScore,0.0,0.5,1000,2,13,18,30,2,1,5,5,12,61,5.0,3.33,1.67,0,0,0,0,0,0,0,1,1,1,0,,,,,
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.13333333333333333,0.5,1000,2,36,49,84,2,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,MAST,Score Bounded,Robust,0.0,0.5,1000,2,12,26,37,4,1,2,13,4,28,4.69,2.85,1.85,0,0,0,0,0,0,0,1,0,1,0,,,,,
Progressive Widening,MAST,Score Bounded,Robust,1.0,0.5,1000,2,81,100,180,4,2,10,10,4,102,6.84,3.6,3.24,0,0,0,0,0,0,0,1,0,1,0,,,,,
Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0.5,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,Random,Score Bounded,MaxAvgScore,0.43333333333333335,0.5,1000,2,36,49,84,2,1,6,6,4,36,6.11,3.33,2.78,1,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,Random,Implicit Minimax,Robust,0.13333333333333333,0.5,1000,2,84,110,196,24,2,10,9,4,108,6.19,3.33,2.86,0,0,1,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0.06666666666666667,0.5,1000,2,12,20,31,10,1,4,3,4,18,4.83,2.83,2.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.16666666666666666,0.5,1000,2,100,121,220,2,1,10,10,4,100,6.84,3.6,3.24,1,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,NST,MonteCarlo,Robust,0.4666666666666667,0.5,1000,2,144,169,312,2,1,12,12,4,144,7.03,3.67,3.36,1,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0.7,0.5,1000,2,64,81,144,16,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1,Random,MonteCarlo,Proportional Exp,0.03333333333333333,0.5,1000,2,128,153,280,6,1,16,8,4,128,6.91,3.62,3.28,1,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,MAST,Score Bounded,Robust,0.36666666666666664,0.5,1000,2,40,115,145,10,1,8,9,14,40,8.7,4.75,3.95,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,Random,Score Bounded,MaxAvgScore,0.06666666666666667,0.5,1000,2,12,26,37,4,1,2,13,4,28,4.69,2.85,1.85,0,0,0,0,0,0,0,1,0,1,0,,,,,
UCB1,NST,Implicit Minimax,MaxAvgScore,0.4,0.5,1000,2,100,121,220,2,1,10,10,4,100,6.84,3.6,3.24,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,Random,Score Bounded,MaxAvgScore,0.1,0.5,1000,2,49,64,112,3,2,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,0.1,0.5,1000,2,75,181,255,6,4,10,10,6,79,9.68,5.2,4.48,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,Random,Implicit Minimax,Robust,0.5333333333333333,0.5,1000,2,100,145,260,2,1,14,14,20,100,5.4,2.8,2.6,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0.43333333333333335,0.5,1000,2,64,81,144,1,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,NST,MonteCarlo,Robust,0.6666666666666666,0.5,1000,2,77,100,172,2,1,9,9,8,257,6.75,3.53,3.22,0,0,0,0,0,0,0,0,1,1,0,,,,,
UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,0.43333333333333335,0.5,1000,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,Random,MonteCarlo,Proportional Exp,0.26666666666666666,0.5,1000,2,48,121,168,4,1,8,8,6,50,9.12,5.0,4.12,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,MAST,Score Bounded,Robust,0.0,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
Progressive History,NST,Implicit Minimax,MaxAvgScore,0.9,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,MAST,MonteCarlo,MaxAvgScore,0.26666666666666666,0.5,1000,2,12,26,37,4,1,2,13,4,28,4.69,2.85,1.85,0,0,0,0,0,0,0,1,0,1,0,,,,,
McBRAVE,Random,Score Bounded,MaxAvgScore,0.0,0.5,1000,2,64,81,144,12,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,MAST,Implicit Minimax,Proportional Exp,0.0,0.5,1000,2,54,37,90,2,1,7,7,6,37,4.86,4.86,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McGRAVE,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,52,36,87,4,1,7,7,6,36,4.83,4.83,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
McBRAVE,NST,MonteCarlo,Robust,0.06666666666666667,0.5,1000,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
McGRAVE,MAST,MonteCarlo,MaxAvgScore,0.06666666666666667,0.5,1000,2,22,18,39,4,1,5,5,6,18,4.33,4.33,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive Widening,Random,MonteCarlo,Proportional Exp,0.5,0.5,1000,2,13,12,24,6,1,4,4,6,42,4.0,4.0,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
Progressive Widening,MAST,Score Bounded,Robust,0.7,0.5,1000,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0,,,,,
Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0.26666666666666666,0.5,1000,2,37,27,63,4,1,6,6,6,27,4.67,4.67,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Implicit Minimax,Random,Score Bounded,MaxAvgScore,0.5,0.5,1000,2,150,91,240,2,2,11,11,6,91,5.27,5.27,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 tuned,NST,MonteCarlo,Proportional Exp,0.2,0.5,1000,2,91,216,306,4,1,11,11,6,91,9.89,5.27,4.62,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,Random,Implicit Minimax,Robust,0.16666666666666666,0.5,1000,2,114,217,330,2,1,15,15,18,114,9.42,4.21,3.21,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0.03333333333333333,0.5,1000,2,37,27,63,2,1,6,6,6,27,4.67,4.67,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
Alpha-Beta,NST,Score Bounded,Proportional Exp,0.0,0.5,1000,2,36,94,129,2,1,7,7,6,36,8.67,4.83,3.83,0,0,0,0,0,0,0,0,0,1,0,,,,,
Implicit Minimax,NST,MonteCarlo,Robust,0.5,0.5,1000,2,16,25,40,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0.1,0.5,1000,2,16,25,40,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,Random,MonteCarlo,Proportional Exp,0.0,0.5,1000,2,16,25,40,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,MAST,Score Bounded,Robust,0.5,0.5,1000,2,16,25,40,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1,NST,Implicit Minimax,MaxAvgScore,0.23333333333333334,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
UCB1 tuned,Random,Score Bounded,MaxAvgScore,0.5666666666666667,0.5,1000,2,37,27,63,2,1,6,6,6,27,4.67,4.67,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,0.8666666666666667,0.5,1000,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
McBRAVE,Random,Implicit Minimax,Robust,0.0,0.5,1000,2,9,16,24,2,1,3,3,4,9,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
