job_base,game,variant,variant_select,variant_simulation,variant_backprop,variant_finalmove,wins,games,winrate,avgMoves,moveTime,gamesPerMatchup,maxMoves,cpus,mem,game_numPlayers,game_numCells,game_numVertices,game_numEdges,game_numComponents,game_numPhases,game_numRows,game_numColumns,game_numCorners,game_numPlayableSites,game_avgNumDirections,game_avgNumOrthogonal,game_avgNumDiagonal,game_isStacking,game_isStochastic,game_hasHiddenInfo,game_requiresTeams,game_hasTrack,game_hasCard,game_hasHandDice,game_isVertexGame,game_isEdgeGame,game_isCellGame,game_isDeductionPuzzle,game_isSimultaneous,game_isAlternating,game_maxCount,game_maxLocalStates,game_stateSpaceLog
planned_T55_5918387,Len Cua Kin Ngoa,Implicit Minimax | Random | Implicit Minimax | Robust,Implicit Minimax,Random,Implicit Minimax,Robust,12,30,0.4,28.5,0.5,30,1000,4,7G,2,16,25,40,2,4,4,4,4,17,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T560_5918892,Score Four,McGRAVE | MAST | MonteCarlo | MaxAvgScore,McGRAVE,MAST,MonteCarlo,MaxAvgScore,0,30,0.0,10.4,0.5,30,1000,5,7G,2,16,25,40,2,1,4,8,4,16,5.25,3.0,2.25,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T561_5918893,Selbia,Progressive Widening | Random | MonteCarlo | Proportional Exp,Progressive Widening,Random,MonteCarlo,Proportional Exp,0,30,0.0,8.0,0.5,30,1000,4,7G,2,8,9,16,2,1,3,3,4,11,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T562_5918894,Shah,Progressive Widening | MAST | Score Bounded | Robust,Progressive Widening,MAST,Score Bounded,Robust,0,30,0.0,963.4,0.5,30,1000,4,7G,2,0,24,32,2,3,7,7,4,26,2.67,2.67,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T563_5918895,Shisima,Progressive Widening | NST | Implicit Minimax | MaxAvgScore,Progressive Widening,NST,Implicit Minimax,MaxAvgScore,0,30,0.0,703.3,0.5,30,1000,4,7G,2,0,9,16,2,1,3,3,8,9,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T564_5918896,Shiva,Implicit Minimax | Random | Score Bounded | MaxAvgScore,Implicit Minimax,Random,Score Bounded,MaxAvgScore,6,30,0.2,286.4,0.5,30,1000,4,7G,2,30,42,71,2,2,5,6,4,32,5.93,3.27,2.67,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T565_5918897,Six Insect Game,Alpha-Beta | Random | Implicit Minimax | Robust,Alpha-Beta,Random,Implicit Minimax,Robust,0,30,0.0,127.5,0.5,30,1000,4,7G,2,16,25,40,2,1,4,4,4,16,5.25,3.0,2.25,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T566_5918898,Six Men's Morris,Implicit Minimax | MAST | Implicit Minimax | Proportional Exp,Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0,30,0.0,38.6,0.5,30,1000,4,7G,2,0,16,20,2,2,5,5,4,18,2.5,2.5,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T567_5918899,Six-Penny Madell,Alpha-Beta | NST | Score Bounded | Proportional Exp,Alpha-Beta,NST,Score Bounded,Proportional Exp,0,30,0.0,87.6,0.5,30,1000,4,7G,2,0,18,24,2,2,9,13,3,20,2.67,2.67,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T568_5918900,Sparro,Implicit Minimax | NST | MonteCarlo | Robust,Implicit Minimax,NST,MonteCarlo,Robust,10,30,0.3333333333333333,24.0,0.5,30,1000,4,7G,2,14,30,96,3,1,7,7,4,32,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T569_5918901,Spava,Alpha-Beta | MAST | MonteCarlo | MaxAvgScore,Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,10,30,0.3333333333333333,25.7,0.5,30,1000,4,7G,2,14,30,96,3,1,4,4,4,33,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T56_5918388,Ludus Coriovalli,Implicit Minimax | MAST | MonteCarlo | MaxAvgScore,Implicit Minimax,MAST,MonteCarlo,MaxAvgScore,15,30,0.5,121.9,0.5,30,1000,4,7G,2,0,10,15,2,2,4,3,4,12,3.0,3.0,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T570_5918902,Splice,UCB1 | Random | MonteCarlo | Proportional Exp,UCB1,Random,MonteCarlo,Proportional Exp,15,30,0.5,21.2,0.5,30,1000,4,7G,2,14,30,96,3,1,4,4,4,33,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T571_5918903,Spline,UCB1 | MAST | Score Bounded | Robust,UCB1,MAST,Score Bounded,Robust,13,30,0.43333333333333335,20.0,0.5,30,1000,4,7G,2,14,30,96,2,1,4,4,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T572_5918904,Spline,UCB1 | NST | Implicit Minimax | MaxAvgScore,UCB1,NST,Implicit Minimax,MaxAvgScore,8,30,0.26666666666666666,24.7,0.5,30,1000,4,7G,2,14,30,96,2,1,4,4,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T573_5918905,Spree,UCB1 tuned | Random | Score Bounded | MaxAvgScore,UCB1 tuned,Random,Score Bounded,MaxAvgScore,18,30,0.6,45.3,0.5,30,1000,4,7G,2,14,30,96,3,2,4,4,4,35,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T574_5918906,Squava,UCB1 tuned | MAST | Implicit Minimax | Proportional Exp,UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,10,30,0.3333333333333333,17.6,0.5,30,1000,4,7G,2,25,36,60,2,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T575_5918907,Sujjua,UCB1 GRAVE | Random | Implicit Minimax | Robust,UCB1 GRAVE,Random,Implicit Minimax,Robust,9,30,0.3,19.5,0.5,30,1000,4,7G,2,0,24,32,2,1,7,7,4,26,2.67,2.67,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T576_5918908,Symbol S.2,UCB1 GRAVE | NST | Score Bounded | Proportional Exp,UCB1 GRAVE,NST,Score Bounded,Proportional Exp,6,30,0.2,39.7,0.5,30,1000,4,7G,2,5,12,16,2,2,4,4,12,19,3.0,2.67,0.33,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T577_5918909,T'mbl,UCB1 tuned | NST | MonteCarlo | Robust,UCB1 tuned,NST,MonteCarlo,Robust,0,30,0.0,836.0,0.5,30,1000,4,7G,2,8,9,16,2,1,3,3,4,9,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T578_5918910,Taktik,UCB1 GRAVE | MAST | MonteCarlo | MaxAvgScore,UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,13,30,0.43333333333333335,560.1,0.5,30,1000,4,7G,2,88,210,297,3,1,9,12,6,88,9.82,5.25,4.57,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T579_5918911,Tant Fant,Progressive History | Random | MonteCarlo | Proportional Exp,Progressive History,Random,MonteCarlo,Proportional Exp,0,30,0.0,901.1,0.5,30,1000,4,7G,2,8,9,16,2,1,3,3,4,9,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T57_5918389,Main Tapak Empat,Implicit Minimax | NST | Score Bounded | Proportional Exp,Implicit Minimax,NST,Score Bounded,Proportional Exp,1,30,0.03333333333333333,234.8,0.5,30,1000,5,7G,2,32,25,56,2,2,5,5,4,58,4.48,4.48,0.0,1,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T580_5918912,Tapatan,Progressive History | MAST | Score Bounded | Robust,Progressive History,MAST,Score Bounded,Robust,11,30,0.36666666666666664,118.7,0.5,30,1000,4,7G,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T581_5918913,Tauru,Progressive History | NST | Implicit Minimax | MaxAvgScore,Progressive History,NST,Implicit Minimax,MaxAvgScore,12,30,0.4,43.3,0.5,30,1000,4,7G,2,30,42,71,2,2,5,6,4,32,5.93,3.27,2.67,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T582_5918914,Tavan Tal,McBRAVE | Random | Score Bounded | MaxAvgScore,McBRAVE,Random,Score Bounded,MaxAvgScore,0,30,0.0,151.6,0.5,30,1000,4,7G,2,3,30,50,2,2,15,24,5,35,4.33,3.33,1.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T583_5918915,Teeko,McBRAVE | MAST | Implicit Minimax | Proportional Exp,McBRAVE,MAST,Implicit Minimax,Proportional Exp,0,30,0.0,7.6,0.5,30,1000,4,7G,2,25,36,60,2,2,5,5,4,41,5.76,3.2,2.56,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T584_5918916,Three Men's Morris,McGRAVE | Random | Implicit Minimax | Robust,McGRAVE,Random,Implicit Minimax,Robust,0,30,0.0,6.0,0.5,30,1000,4,7G,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T585_5918917,Tic Tactics,McGRAVE | NST | Score Bounded | Proportional Exp,McGRAVE,NST,Score Bounded,Proportional Exp,2,30,0.06666666666666667,11.0,0.5,30,1000,4,7G,2,85,144,232,4,1,11,11,24,85,4.61,2.54,2.07,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T586_5918918,Tic-Tac-Chess,McBRAVE | NST | MonteCarlo | Robust,McBRAVE,NST,MonteCarlo,Robust,0,30,0.0,6.2,0.5,30,1000,4,7G,2,9,16,24,6,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T587_5918919,Tic-Tac-Toe Misere,McGRAVE | MAST | MonteCarlo | MaxAvgScore,McGRAVE,MAST,MonteCarlo,MaxAvgScore,0,30,0.0,8.8,0.5,30,1000,4,7G,2,9,16,24,2,1,3,3,4,9,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T588_5918920,Tic-Tac-Toe,Progressive Widening | Random | MonteCarlo | Proportional Exp,Progressive Widening,Random,MonteCarlo,Proportional Exp,0,30,0.0,11.0,0.5,30,1000,4,7G,2,9,16,24,2,1,3,3,4,9,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T589_5918921,Traffic Lights,Progressive Widening | MAST | Score Bounded | Robust,Progressive Widening,MAST,Score Bounded,Robust,12,30,0.4,25.8,0.5,30,1000,4,7G,2,12,20,31,3,1,3,4,4,12,4.83,2.83,2.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T58_5918390,Manu,Alpha-Beta | Random | Score Bounded | MaxAvgScore,Alpha-Beta,Random,Score Bounded,MaxAvgScore,13,30,0.43333333333333335,440.2,0.5,30,1000,4,7G,2,40,33,72,2,2,7,7,16,74,4.36,4.36,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T590_5918922,Trianon,Progressive Widening | NST | Implicit Minimax | MaxAvgScore,Progressive Widening,NST,Implicit Minimax,MaxAvgScore,10,30,0.3333333333333333,19.4,0.5,30,1000,4,7G,2,16,25,40,2,1,5,5,4,25,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T591_5918923,Triodi (Chios),Implicit Minimax | Random | Score Bounded | MaxAvgScore,Implicit Minimax,Random,Score Bounded,MaxAvgScore,0,30,0.0,490.9,0.5,30,1000,4,7G,2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T592_5918924,Triodi (Diagonal),Alpha-Beta | Random | Implicit Minimax | Robust,Alpha-Beta,Random,Implicit Minimax,Robust,8,30,0.26666666666666666,45.5,0.5,30,1000,4,7G,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T593_5918925,Triodi,Implicit Minimax | MAST | Implicit Minimax | Proportional Exp,Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,0,30,0.0,71.3,0.5,30,1000,4,7G,2,0,24,32,2,2,7,7,4,26,2.67,2.67,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T594_5918926,Tsoro Yemutatu (Triangle),Alpha-Beta | NST | Score Bounded | Proportional Exp,Alpha-Beta,NST,Score Bounded,Proportional Exp,0,30,0.0,6.2,0.5,30,1000,4,7G,2,0,7,10,2,2,3,5,3,9,2.86,2.86,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T595_5918927,Tsoro Yemutatu,Implicit Minimax | NST | MonteCarlo | Robust,Implicit Minimax,NST,MonteCarlo,Robust,0,30,0.0,86.4,0.5,30,1000,4,7G,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T596_5918928,Tsoro Yemutwelve,Alpha-Beta | MAST | MonteCarlo | MaxAvgScore,Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0,30,0.0,78.8,0.5,30,1000,4,7G,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T597_5918929,Tuk Tak,UCB1 | Random | MonteCarlo | Proportional Exp,UCB1,Random,MonteCarlo,Proportional Exp,2,30,0.06666666666666667,900.8,0.5,30,1000,4,7G,2,9,16,24,2,2,3,3,4,11,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T598_5918930,Tule Paid,UCB1 | MAST | Score Bounded | Robust,UCB1,MAST,Score Bounded,Robust,3,30,0.1,110.7,0.5,30,1000,4,7G,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T599_5918931,Twelve Men's Morris,UCB1 | NST | Implicit Minimax | MaxAvgScore,UCB1,NST,Implicit Minimax,MaxAvgScore,6,30,0.2,75.7,0.5,30,1000,4,7G,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T59_5918391,Mao Naga Tiger Game,Alpha-Beta | MAST | MonteCarlo | Robust,Alpha-Beta,MAST,MonteCarlo,Robust,13,30,0.43333333333333335,439.6,0.5,30,1000,5,7G,2,40,37,76,2,1,9,5,10,37,4.54,4.11,0.43,1,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T5_5918337,Windir,UCB1 tuned | MAST | Score Bounded | MaxAvgScore,UCB1 tuned,MAST,Score Bounded,MaxAvgScore,15,30,0.5,27.2,0.5,30,1000,4,7G,2,2,8,28,1,1,11,11,28,28,12.0,12.0,0.0,0,0,0,0,0,0,0,0,1,0,0,,,,,
planned_T600_5918932,Ultimate Tic-Tac-Toe,UCB1 tuned | Random | Score Bounded | MaxAvgScore,UCB1 tuned,Random,Score Bounded,MaxAvgScore,14,30,0.4666666666666667,54.0,0.5,30,1000,4,7G,2,90,116,204,4,1,9,9,8,90,6.49,3.47,3.02,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T601_5918933,Unfair,UCB1 tuned | MAST | Implicit Minimax | Proportional Exp,UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,14,30,0.4666666666666667,35.2,0.5,30,1000,4,7G,2,100,121,220,2,1,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T602_5918934,Vertiges,UCB1 GRAVE | Random | Implicit Minimax | Robust,UCB1 GRAVE,Random,Implicit Minimax,Robust,10,30,0.3333333333333333,570.1,0.5,30,1000,4,7G,2,81,104,184,2,1,12,12,24,104,6.65,3.54,3.12,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T603_5918935,Wali,UCB1 GRAVE | NST | Score Bounded | Proportional Exp,UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0,30,0.0,99.9,0.5,30,1000,4,7G,2,30,42,71,3,2,5,6,4,32,5.93,3.27,2.67,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T604_5918936,Wari (Alignment),UCB1 tuned | NST | MonteCarlo | Robust,UCB1 tuned,NST,MonteCarlo,Robust,6,30,0.2,216.7,0.5,30,1000,4,7G,2,36,49,84,2,2,6,6,4,38,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T605_5918937,Winkers,UCB1 GRAVE | MAST | MonteCarlo | MaxAvgScore,UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,13,30,0.43333333333333335,34.3,0.5,30,1000,4,7G,2,19,54,72,3,1,5,5,6,23,7.58,4.42,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T606_5918938,Wure Dune,Progressive History | Random | MonteCarlo | Proportional Exp,Progressive History,Random,MonteCarlo,Proportional Exp,15,30,0.5,6.3,0.5,30,1000,4,7G,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T607_5918939,Xanan Zirge,Progressive History | MAST | Score Bounded | Robust,Progressive History,MAST,Score Bounded,Robust,2,30,0.06666666666666667,392.9,0.5,30,1000,4,7G,2,64,81,144,2,2,9,9,4,147,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T608_5918940,Xonin Shatar (Complex),Progressive History | NST | Implicit Minimax | MaxAvgScore,Progressive History,NST,Implicit Minimax,MaxAvgScore,0,30,0.0,159.7,0.5,30,1000,4,7G,2,3,24,48,2,2,7,7,4,29,5.0,4.0,1.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T609_5918941,Xonin Shatar (Simple),McBRAVE | Random | Score Bounded | MaxAvgScore,McBRAVE,Random,Score Bounded,MaxAvgScore,0,30,0.0,93.7,0.5,30,1000,4,7G,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T60_5918392,Merimueng-rimueng-do,Alpha-Beta | Random | Implicit Minimax | Proportional Exp,Alpha-Beta,Random,Implicit Minimax,Proportional Exp,14,30,0.4666666666666667,239.2,0.5,30,1000,4,7G,2,0,23,38,2,2,5,21,5,25,3.3,3.3,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T610_5918942,Yavalanchor,McBRAVE | MAST | Implicit Minimax | Proportional Exp,McBRAVE,MAST,Implicit Minimax,Proportional Exp,4,30,0.13333333333333333,11.8,0.5,30,1000,4,7G,2,61,150,210,3,1,9,9,6,62,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T611_5918943,Yavalath,McGRAVE | Random | Implicit Minimax | Robust,McGRAVE,Random,Implicit Minimax,Robust,0,30,0.0,11.4,0.5,30,1000,4,7G,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T612_5918944,Yavalax,McGRAVE | NST | Score Bounded | Proportional Exp,McGRAVE,NST,Score Bounded,Proportional Exp,0,30,0.0,67.4,0.5,30,1000,4,7G,2,169,196,364,2,2,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T613_5918945,Zurgaan Tal,McBRAVE | NST | MonteCarlo | Robust,McBRAVE,NST,MonteCarlo,Robust,0,30,0.0,149.3,0.5,30,1000,4,7G,2,0,36,60,2,2,15,11,6,38,3.33,3.33,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T614_5918946,Archworm,McGRAVE | MAST | MonteCarlo | MaxAvgScore,McGRAVE,MAST,MonteCarlo,MaxAvgScore,4,30,0.13333333333333333,488.0,0.5,30,1000,5,7G,2,39,109,150,2,1,8,8,9,41,7.69,4.31,3.38,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T615_5918947,Azteka,Progressive Widening | Random | MonteCarlo | Proportional Exp,Progressive Widening,Random,MonteCarlo,Proportional Exp,2,30,0.06666666666666667,53.4,0.5,30,1000,4,7G,2,32,41,72,2,2,16,16,8,34,7.0,3.5,3.5,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T616_5918948,Diamond,Progressive Widening | MAST | Score Bounded | Robust,Progressive Widening,MAST,Score Bounded,Robust,26,30,0.8666666666666667,25.6,0.5,30,1000,4,7G,2,72,62,133,3,2,8,8,6,136,5.84,4.29,1.55,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T617_5918949,Hexade,Progressive Widening | NST | Implicit Minimax | MaxAvgScore,Progressive Widening,NST,Implicit Minimax,MaxAvgScore,27,30,0.9,25.5,0.5,30,1000,4,7G,2,169,384,552,2,1,15,15,6,169,10.44,5.47,4.97,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T618_5918950,Kensington,Implicit Minimax | Random | Score Bounded | MaxAvgScore,Implicit Minimax,Random,Score Bounded,MaxAvgScore,0,30,0.0,1000.0,0.5,30,1000,4,7G,2,61,72,132,2,1,16,21,18,135,5.92,3.67,2.25,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T619_5918951,Quantik,Alpha-Beta | Random | Implicit Minimax | Robust,Alpha-Beta,Random,Implicit Minimax,Robust,2,30,0.06666666666666667,7.6,0.5,30,1000,4,7G,2,9,16,24,8,1,4,4,4,24,5.25,3.0,2.25,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T61_5918393,Merimueng-rimueng,Alpha-Beta | NST | Implicit Minimax | MaxAvgScore,Alpha-Beta,NST,Implicit Minimax,MaxAvgScore,0,30,0.0,733.5,0.5,30,1000,5,7G,2,40,37,76,2,2,9,5,10,78,4.54,4.11,0.43,1,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T620_5918952,Spyramid,Implicit Minimax | MAST | Implicit Minimax | Proportional Exp,Implicit Minimax,MAST,Implicit Minimax,Proportional Exp,1,30,0.03333333333333333,62.2,0.5,30,1000,4,7G,2,14,30,96,2,1,7,7,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T621_5918953,Upper Hand,Alpha-Beta | NST | Score Bounded | Proportional Exp,Alpha-Beta,NST,Score Bounded,Proportional Exp,3,30,0.1,29.5,0.5,30,1000,4,7G,2,30,55,200,3,1,9,9,4,55,9.45,7.27,2.18,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T622_5918954,Atari Go,Implicit Minimax | NST | MonteCarlo | Robust,Implicit Minimax,NST,MonteCarlo,Robust,19,30,0.6333333333333333,111.5,0.5,30,1000,5,7G,2,324,361,684,2,1,19,19,4,361,7.38,3.79,3.59,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T623_5918955,Ataxx,Alpha-Beta | MAST | MonteCarlo | MaxAvgScore,Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,12,30,0.4,80.6,0.5,30,1000,4,7G,2,49,64,112,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T624_5918956,BlooGo,UCB1 | Random | MonteCarlo | Proportional Exp,UCB1,Random,MonteCarlo,Proportional Exp,2,30,0.06666666666666667,58.8,0.5,30,1000,4,7G,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T625_5918957,Bug,UCB1 | MAST | Score Bounded | Robust,UCB1,MAST,Score Bounded,Robust,14,30,0.4666666666666667,36.9,0.5,30,1000,4,7G,2,19,54,72,2,1,5,5,6,19,7.58,4.42,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T626_5918958,Can The Sardines,UCB1 | NST | Implicit Minimax | MaxAvgScore,UCB1,NST,Implicit Minimax,MaxAvgScore,5,30,0.16666666666666666,35.9,0.5,30,1000,4,7G,2,81,100,180,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T627_5918959,Cavity,UCB1 tuned | Random | Score Bounded | MaxAvgScore,UCB1 tuned,Random,Score Bounded,MaxAvgScore,16,30,0.5333333333333333,136.0,0.5,30,1000,4,7G,2,100,121,220,2,2,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T628_5918960,Chucka,UCB1 tuned | MAST | Implicit Minimax | Proportional Exp,UCB1 tuned,MAST,Implicit Minimax,Proportional Exp,0,30,0.0,73.7,0.5,30,1000,4,7G,2,37,96,132,2,2,7,7,6,37,8.76,4.86,3.89,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T629_5918961,Compart,UCB1 GRAVE | Random | Implicit Minimax | Robust,UCB1 GRAVE,Random,Implicit Minimax,Robust,10,30,0.3333333333333333,121.0,0.5,30,1000,4,7G,2,100,121,220,2,1,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T62_5918394,Musinaykahwhanmetowaywin,UCB1 | MAST | Score Bounded | Proportional Exp,UCB1,MAST,Score Bounded,Proportional Exp,15,30,0.5,386.6,0.5,30,1000,4,7G,2,40,33,72,2,1,7,7,16,33,4.36,4.36,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T630_5918962,Dorvolz,UCB1 GRAVE | NST | Score Bounded | Proportional Exp,UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0,30,0.0,291.0,0.5,30,1000,5,8G,2,256,289,544,4,3,17,17,4,549,7.31,3.76,3.54,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T631_5918963,Flower Shop,UCB1 tuned | NST | MonteCarlo | Robust,UCB1 tuned,NST,MonteCarlo,Robust,13,30,0.43333333333333335,62.2,0.5,30,1000,4,7G,2,127,294,420,3,1,13,13,6,127,10.2,5.39,4.82,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T632_5918964,Flume,UCB1 GRAVE | MAST | MonteCarlo | MaxAvgScore,UCB1 GRAVE,MAST,MonteCarlo,MaxAvgScore,5,30,0.16666666666666666,49.0,0.5,30,1000,4,7G,2,81,100,180,3,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T633_5918965,Go,Progressive History | Random | MonteCarlo | Proportional Exp,Progressive History,Random,MonteCarlo,Proportional Exp,10,30,0.3333333333333333,446.6,0.5,30,1000,5,7G,2,324,361,684,2,1,19,19,4,361,7.38,3.79,3.59,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T634_5918966,Goats Wintering,Progressive History | MAST | Score Bounded | Robust,Progressive History,MAST,Score Bounded,Robust,16,30,0.5333333333333333,33.5,0.5,30,1000,4,7G,2,18,52,69,2,1,5,5,6,18,7.33,4.33,3.0,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T635_5918967,HexGo,Progressive History | NST | Implicit Minimax | MaxAvgScore,Progressive History,NST,Implicit Minimax,MaxAvgScore,2,30,0.06666666666666667,105.4,0.5,30,1000,4,7G,2,150,91,240,2,1,11,11,6,91,5.27,5.27,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T636_5918968,HexTrike,McBRAVE | Random | Score Bounded | MaxAvgScore,McBRAVE,Random,Score Bounded,MaxAvgScore,3,30,0.1,36.1,0.5,30,1000,4,7G,2,127,294,420,2,2,13,13,6,127,10.2,5.39,4.82,0,0,0,0,0,0,0,0,0,1,0,,,,,
