job,out_file,err_file,out_exists,err_exists,out_size_bytes,err_size_bytes,parse_ok,has_game,has_variant,has_wins,has_total,diagnostic_reason,n_timeouts,game,variant,wins,completed,total_expected,losses,draws,failures,avgMoves,moveTime,maxMoves
planned_T1110_6071950,planned_T1110_6071950.out,planned_T1110_6071950.err,True,True,282,222,False,True,True,False,False,started_no_result_summary,0,Ko-app-paw-na,Implicit Minimax | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1111_6071951,planned_T1111_6071951.out,planned_T1111_6071951.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Gyre,UCB1 | Random | Score Bounded | Robust,,,,,,,,1.0,1000
planned_T1112_6071952,planned_T1112_6071952.out,planned_T1112_6071952.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Zamma,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1113_6071953,planned_T1113_6071953.out,planned_T1113_6071953.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,CustAndantino,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1114_6071954,planned_T1114_6071954.out,planned_T1114_6071954.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Phantom Go,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1115_6071955,planned_T1115_6071955.out,planned_T1115_6071955.err,True,True,275,222,False,True,True,False,False,started_no_result_summary,0,Haretavl (Horsens),UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1116_6071956,planned_T1116_6071956.out,planned_T1116_6071956.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Bipod,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,2.0,1000
planned_T1117_6071957,planned_T1117_6071957.out,planned_T1117_6071957.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Archworm,UCB1 | Random | Implicit Minimax | Robust,,,,,,,,0.2,1000
planned_T1118_6071958,planned_T1118_6071958.out,planned_T1118_6071958.err,True,True,278,222,False,True,True,False,False,started_no_result_summary,0,Cheng Fang Cheng Long,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1119_6071959,planned_T1119_6071959.out,planned_T1119_6071959.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Refugia,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T111_6070951,planned_T111_6070951.out,planned_T111_6070951.err,True,True,374,0,True,True,True,True,True,complete,0,Score Four,UCB1 | HS Playout | MonteCarlo | Robust,19.0,30.0,30.0,11.0,0.0,0.0,31.7,1.0,1000
planned_T1120_6071960,planned_T1120_6071960.out,planned_T1120_6071960.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Pylos,UCB1 | Random | Qualitative | Robust,,,,,,,,2.0,1000
planned_T1121_6071961,planned_T1121_6071961.out,planned_T1121_6071961.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Loop Xiangqi,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1122_6071962,planned_T1122_6071962.out,planned_T1122_6071962.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,N-Mesh,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1123_6071963,planned_T1123_6071963.out,planned_T1123_6071963.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Chu Seireigi,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1124_6071964,planned_T1124_6071964.out,planned_T1124_6071964.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Sher Bakr,UCB1 | NST | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1125_6071965,planned_T1125_6071965.out,planned_T1125_6071965.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Bagh Bandi,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1126_6071966,planned_T1126_6071966.out,planned_T1126_6071966.err,True,True,277,222,False,True,True,False,False,started_no_result_summary,0,Merimueng-rimueng,UCB1 | Random | Score Bounded | Robust,,,,,,,,0.5,1000
planned_T1127_6071967,planned_T1127_6071967.out,planned_T1127_6071967.err,True,True,268,222,False,True,True,False,False,started_no_result_summary,0,Kriegsspiel,AG0 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1128_6071968,planned_T1128_6071968.out,planned_T1128_6071968.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Spline+,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1129_6071969,planned_T1129_6071969.out,planned_T1129_6071969.err,True,True,285,222,False,True,True,False,False,started_no_result_summary,0,Challis Ghutia (Titagarh),McGRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T112_6070952,planned_T112_6070952.out,planned_T112_6070952.err,True,True,359,0,True,True,True,True,True,complete,0,Pyrga,UCB1 | LGR | MonteCarlo | Robust,19.0,30.0,30.0,11.0,0.0,0.0,378.6,2.0,1000
planned_T1130_6071970,planned_T1130_6071970.out,planned_T1130_6071970.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Davxar Zirge (Type 1),McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1131_6071971,planned_T1131_6071971.out,planned_T1131_6071971.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Mutant Y^3,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1132_6071972,planned_T1132_6071972.out,planned_T1132_6071972.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Fanorona,AG0 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1133_6071973,planned_T1133_6071973.out,planned_T1133_6071973.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Cirgol,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1134_6071974,planned_T1134_6071974.out,planned_T1134_6071974.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,HexGo,ExIt | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1135_6071975,planned_T1135_6071975.out,planned_T1135_6071975.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Gifia,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1136_6071976,planned_T1136_6071976.out,planned_T1136_6071976.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Baqura,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1137_6071977,planned_T1137_6071977.out,planned_T1137_6071977.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Hus (Damara),Implicit Minimax | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1138_6071978,planned_T1138_6071978.out,planned_T1138_6071978.err,True,True,279,222,False,True,True,False,False,started_no_result_summary,0,Owela (Benguela),UCB1 | Random | Implicit Minimax | Robust,,,,,,,,0.5,1000
planned_T1139_6071979,planned_T1139_6071979.out,planned_T1139_6071979.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Castello,UCB1 | LGR | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T113_6070953,planned_T113_6070953.out,planned_T113_6070953.err,True,True,367,0,True,True,True,True,True,complete,0,N-Mesh,UCB1 tuned | Random | MonteCarlo | Robust,15.0,30.0,30.0,15.0,0.0,0.0,54.7,0.2,1000
planned_T1140_6071980,planned_T1140_6071980.out,planned_T1140_6071980.err,True,True,279,222,False,True,True,False,False,started_no_result_summary,0,Len Cua Kin Ngoa,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1141_6071981,planned_T1141_6071981.out,planned_T1141_6071981.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Adere,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1142_6071982,planned_T1142_6071982.out,planned_T1142_6071982.err,True,True,287,222,False,True,True,False,False,started_no_result_summary,0,Chaturanga (14x14),Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1143_6071983,planned_T1143_6071983.out,planned_T1143_6071983.err,True,True,264,222,False,True,True,False,False,started_no_result_summary,0,Intotoi,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1144_6071984,planned_T1144_6071984.out,planned_T1144_6071984.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,McCooey Chess,McBRAVE | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1145_6071985,planned_T1145_6071985.out,planned_T1145_6071985.err,True,True,258,222,False,True,True,False,False,started_no_result_summary,0,Atom,UCB1 | NST | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1146_6071986,planned_T1146_6071986.out,planned_T1146_6071986.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Double-Run Stone,UCB1 | PlayoutHS | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1147_6071987,planned_T1147_6071987.out,planned_T1147_6071987.err,True,True,259,222,False,True,True,False,False,started_no_result_summary,0,Chomp,UCB1 | LGR | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1148_6071988,planned_T1148_6071988.out,planned_T1148_6071988.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Ram Tir,UCB1 | Heuristic Sampling | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1149_6071989,planned_T1149_6071989.out,planned_T1149_6071989.err,True,True,282,222,False,True,True,False,False,started_no_result_summary,0,Jeu du Renard et de la Poule,UCB1 | Random | AlphaGo | Robust,,,,,,,,0.2,1000
planned_T114_6070954,planned_T114_6070954.out,planned_T114_6070954.err,True,True,373,0,True,True,True,True,True,complete,0,Netted,UCB1 GRAVE | Random | MonteCarlo | Robust,14.0,30.0,30.0,16.0,0.0,0.0,69.8,0.5,1000
planned_T1150_6071990,planned_T1150_6071990.out,planned_T1150_6071990.err,True,True,265,222,False,True,True,False,False,started_no_result_summary,0,Oust,UCB1 | HS Playout | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1151_6071991,planned_T1151_6071991.out,planned_T1151_6071991.err,True,True,279,222,False,True,True,False,False,started_no_result_summary,0,Shogi Puzzle,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,1.0,1000
planned_T1152_6071992,planned_T1152_6071992.out,planned_T1152_6071992.err,True,True,274,222,False,True,True,False,False,started_no_result_summary,0,Y (Hex),UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,2.0,1000
planned_T1153_6071993,planned_T1153_6071993.out,planned_T1153_6071993.err,True,True,289,222,False,True,True,False,False,started_no_result_summary,0,Yeung Luk Sz' Kon Tseung Kwan,UCB1 | Random | Score Bounded | Robust,,,,,,,,0.2,1000
planned_T1154_6071994,planned_T1154_6071994.out,planned_T1154_6071994.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Katsela,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1155_6071995,planned_T1155_6071995.out,planned_T1155_6071995.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Ijil Buga,UCB1 | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1156_6071996,planned_T1156_6071996.out,planned_T1156_6071996.err,True,True,276,222,False,True,True,False,False,started_no_result_summary,0,Manu,Progressive History | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1157_6071997,planned_T1157_6071997.out,planned_T1157_6071997.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,O-Pat-Kono,UCB1 GRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1158_6071998,planned_T1158_6071998.out,planned_T1158_6071998.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Nchuwa,UCB1 | Random | Heuristic | Robust,,,,,,,,0.5,1000
planned_T1159_6071999,planned_T1159_6071999.out,planned_T1159_6071999.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Netted,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,1.0,1000
planned_T115_6070955,planned_T115_6070955.out,planned_T115_6070955.err,True,True,382,0,True,True,True,True,True,complete,0,Archworm,Progressive Bias | Random | MonteCarlo | Robust,12.0,30.0,30.0,18.0,0.0,0.0,56.7,1.0,1000
planned_T1160_6072000,planned_T1160_6072000.out,planned_T1160_6072000.err,True,True,284,222,False,True,True,False,False,started_no_result_summary,0,Bipartisan Y,Progressive History | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1161_6072001,planned_T1161_6072001.out,planned_T1161_6072001.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Splice,McGRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1162_6072002,planned_T1162_6072002.out,planned_T1162_6072002.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Crossline,ExIt | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1163_6072003,planned_T1163_6072003.out,planned_T1163_6072003.err,True,True,277,222,False,True,True,False,False,started_no_result_summary,0,Alea Evangelii,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1164_6072004,planned_T1164_6072004.out,planned_T1164_6072004.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Nchayo,UCB1 | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1165_6072005,planned_T1165_6072005.out,planned_T1165_6072005.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Dorvolz,UCB1 | NST | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1166_6072006,planned_T1166_6072006.out,planned_T1166_6072006.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Isolation,UCB1 | Random | Score Bounded | Robust,,,,,,,,0.5,1000
planned_T1167_6072007,planned_T1167_6072007.out,planned_T1167_6072007.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Manzhouqi,UCB1 | HS Playout | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1168_6072008,planned_T1168_6072008.out,planned_T1168_6072008.err,True,True,261,222,False,True,True,False,False,started_no_result_summary,0,Xiangqi,UCB1 | Random | AlphaGo | Robust,,,,,,,,2.0,1000
planned_T1169_6072009,planned_T1169_6072009.out,planned_T1169_6072009.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Tavan Tal,ExIt | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T116_6070956,planned_T116_6070956.out,planned_T116_6070956.err,True,True,370,0,True,True,True,True,True,complete,0,Phantom Go,UCB1 | Random | MonteCarlo | Robust,19.0,30.0,30.0,11.0,0.0,0.0,49.5,2.0,1000
planned_T1170_6072010,planned_T1170_6072010.out,planned_T1170_6072010.err,True,True,263,222,False,True,True,False,False,started_no_result_summary,0,Breakthru,UCB1 | Random | AlphaGo | Robust,,,,,,,,0.5,1000
planned_T1171_6072011,planned_T1171_6072011.out,planned_T1171_6072011.err,True,True,277,222,False,True,True,False,False,started_no_result_summary,0,Fang,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1172_6072012,planned_T1172_6072012.out,planned_T1172_6072012.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Quarto,UCB1 | Random | Heuristic | Robust,,,,,,,,2.0,1000
planned_T1173_6072013,planned_T1173_6072013.out,planned_T1173_6072013.err,True,True,277,222,False,True,True,False,False,started_no_result_summary,0,Bara Guti (Bihar),McBRAVE | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1174_6072014,planned_T1174_6072014.out,planned_T1174_6072014.err,True,True,270,222,False,True,True,False,False,started_no_result_summary,0,Conspirateurs,ExIt | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1175_6072015,planned_T1175_6072015.out,planned_T1175_6072015.err,True,True,271,222,False,True,True,False,False,started_no_result_summary,0,Polypods,UCB1 | Random | Implicit Minimax | Robust,,,,,,,,1.0,1000
planned_T1176_6072016,planned_T1176_6072016.out,planned_T1176_6072016.err,True,True,280,222,False,True,True,False,False,started_no_result_summary,0,Gasetavl,Progressive History | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1177_6072017,planned_T1177_6072017.out,planned_T1177_6072017.err,True,True,273,222,False,True,True,False,False,started_no_result_summary,0,Kensington,UCB1 tuned | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1178_6072018,planned_T1178_6072018.out,planned_T1178_6072018.err,True,True,274,222,False,True,True,False,False,started_no_result_summary,0,Millieu,UCB1 | Random | MonteCarlo | Proportional Exp,,,,,,,,0.5,1000
planned_T1179_6072019,planned_T1179_6072019.out,planned_T1179_6072019.err,True,True,286,222,False,True,True,False,False,started_no_result_summary,0,Tibetan Jiuqi,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T117_6070957,planned_T117_6070957.out,planned_T117_6070957.err,True,True,373,0,True,True,True,True,True,complete,0,Baqura,Implicit Minimax | Random | MonteCarlo | Robust,0.0,30.0,30.0,30.0,0.0,0.0,36.9,0.2,1000
planned_T1180_6072020,planned_T1180_6072020.out,planned_T1180_6072020.err,True,True,283,222,False,True,True,False,False,started_no_result_summary,0,Defector Y,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1181_6072021,planned_T1181_6072021.out,planned_T1181_6072021.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Lasca,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1182_6072022,planned_T1182_6072022.out,planned_T1182_6072022.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Seega,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1183_6072023,planned_T1183_6072023.out,planned_T1183_6072023.err,True,True,281,222,False,True,True,False,False,started_no_result_summary,0,Connect Four,Progressive Bias | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1184_6072024,planned_T1184_6072024.out,planned_T1184_6072024.err,True,True,269,222,False,True,True,False,False,started_no_result_summary,0,Taikyoku Shogi,UCB1 | Random | AlphaGo | Robust,,,,,,,,2.0,1000
planned_T1185_6072025,planned_T1185_6072025.out,planned_T1185_6072025.err,True,True,287,222,False,True,True,False,False,started_no_result_summary,0,Um el Tuweisat,Progressive Widening | Random | MonteCarlo | Robust,,,,,,,,0.2,1000
planned_T1186_6072026,planned_T1186_6072026.out,planned_T1186_6072026.err,True,True,267,222,False,True,True,False,False,started_no_result_summary,0,Nine Holes,UCB1 | Random | MonteCarlo | Robust,,,,,,,,0.5,1000
planned_T1187_6072027,planned_T1187_6072027.out,planned_T1187_6072027.err,True,True,262,222,False,True,True,False,False,started_no_result_summary,0,Fenix,ExIt | Random | MonteCarlo | Robust,,,,,,,,1.0,1000
planned_T1188_6072028,planned_T1188_6072028.out,planned_T1188_6072028.err,True,True,283,222,False,True,True,False,False,started_no_result_summary,0,Okwe (Achalla),UCB1 | Heuristic Sampling | MonteCarlo | Robust,,,,,,,,2.0,1000
planned_T1189_6072029,planned_T1189_6072029.out,planned_T1189_6072029.err,True,True,266,222,False,True,True,False,False,started_no_result_summary,0,Ploy,UCB1 | Random | MonteCarlo | MaxAvgScore,,,,,,,,0.2,1000
