job_base,game,variant,variant_select,variant_simulation,variant_backprop,variant_finalmove,wins,games,winrate,avgMoves,moveTime,gamesPerMatchup,maxMoves,cpus,mem,game_numPlayers,game_numCells,game_numVertices,game_numEdges,game_numComponents,game_numPhases,game_numRows,game_numColumns,game_numCorners,game_numPlayableSites,game_avgNumDirections,game_avgNumOrthogonal,game_avgNumDiagonal,game_isStacking,game_isStochastic,game_hasHiddenInfo,game_requiresTeams,game_hasTrack,game_hasCard,game_hasHandDice,game_isVertexGame,game_isEdgeGame,game_isCellGame,game_isDeductionPuzzle,game_isSimultaneous,game_isAlternating,game_maxCount,game_maxLocalStates,game_stateSpaceLog
planned_T805_5800614,Spaji,Alpha-Beta | Random | MonteCarlo | Robust,Alpha-Beta,Random,MonteCarlo,Robust,0,10,0.0,30.8,0.2,10,1000,4,7G,2,14,30,96,2,1,7,7,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T807_5800616,O An Quan,Progressive History | Random | Score Bounded | Robust,Progressive History,Random,Score Bounded,Robust,3,10,0.3,342.7,0.2,10,1000,5,7G,2,6,12,17,2,2,2,7,2,22,4.17,2.83,1.33,1,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T809_5800618,Pippinzip,McGRAVE | MAST | Score Bounded | MaxAvgScore,McGRAVE,MAST,Score Bounded,MaxAvgScore,1,10,0.1,95.5,0.2,10,1000,4,7G,2,144,169,312,2,2,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T80_5799889,N-Mesh,Progressive History | MAST | Heuristic | MaxAvgScore,Progressive History,MAST,Heuristic,MaxAvgScore,5,10,0.5,10.0,0.2,10,1000,5,7G,2,36,49,84,4,1,6,6,4,120,6.11,3.33,2.78,1,0,0,0,0,0,0,0,1,1,0,,,,,
planned_T810_5800619,Abalala'e,UCB1 tuned | NST | AlphaGo | Proportional Exp,UCB1 tuned,NST,AlphaGo,Proportional Exp,1,10,0.1,198.0,0.2,10,1000,4,7G,2,10,18,27,1,1,3,6,4,30,5.22,3.0,2.22,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T814_5800623,Centrifugal Force,Progressive Widening | Random | Implicit Minimax | Robust,Progressive Widening,Random,Implicit Minimax,Robust,10,10,1.0,18.9,0.2,10,1000,4,7G,2,169,196,364,3,1,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T815_5800624,Pippinzip (Zipline variant),UCB1 | NST | MonteCarlo | Proportional Exp,UCB1,NST,MonteCarlo,Proportional Exp,1,10,0.1,110.5,0.2,10,1000,4,7G,2,144,169,312,2,2,13,13,4,169,7.1,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T816_5800625,Halma,UCB1 tuned | MAST | Heuristic | MaxAvgScore,UCB1 tuned,MAST,Heuristic,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,5,7G,2,256,289,544,2,2,16,16,4,256,7.27,3.75,3.52,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T817_5800626,Xonin Shatar (Complex),UCB1 GRAVE | Random | Heuristic | Robust,UCB1 GRAVE,Random,Heuristic,Robust,3,10,0.3,210.0,0.2,10,1000,4,7G,2,3,24,48,2,2,7,7,4,29,5.0,4.0,1.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T818_5800627,Quarto,Alpha-Beta | MAST | MonteCarlo | MaxAvgScore,Alpha-Beta,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,19.4,0.2,10,1000,4,7G,2,9,16,24,4,2,4,4,4,41,5.25,3.0,2.25,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T819_5800628,Xonin Shatar (Complex),McBRAVE | NST | Score Bounded | Proportional Exp,McBRAVE,NST,Score Bounded,Proportional Exp,0,10,0.0,100.4,0.2,10,1000,4,7G,2,3,24,48,2,2,7,7,4,29,5.0,4.0,1.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T820_5800629,Vanguard,UCB1 GRAVE | MAST | AlphaGo | MaxAvgScore,UCB1 GRAVE,MAST,AlphaGo,MaxAvgScore,5,10,0.5,21.3,0.2,10,1000,4,7G,2,40,115,145,10,1,8,9,14,40,8.7,4.75,3.95,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T821_5800630,Kara,Implicit Minimax | Random | Score Bounded | Robust,Implicit Minimax,Random,Score Bounded,Robust,0,10,0.0,51.0,0.2,10,1000,4,7G,2,4,8,11,1,1,3,5,2,8,3.75,2.75,1.0,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T822_5800631,Adhesion,Implicit Minimax | NST | Heuristic | Proportional Exp,Implicit Minimax,NST,Heuristic,Proportional Exp,3,10,0.3,152.4,0.2,10,1000,4,7G,2,100,145,260,2,1,14,14,20,100,5.4,2.8,2.6,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T826_5800635,Awithlaknan Mosona,UCB1 tuned | Random | MonteCarlo | Robust,UCB1 tuned,Random,MonteCarlo,Robust,4,10,0.4,550.7,0.2,10,1000,4,7G,2,30,25,54,2,1,3,15,2,25,4.32,4.32,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T827_5800636,Awithlaknan Mosona,UCB1 | MAST | Heuristic | MaxAvgScore,UCB1,MAST,Heuristic,MaxAvgScore,1,10,0.1,879.6,0.2,10,1000,4,7G,2,30,25,54,2,1,3,15,2,25,4.32,4.32,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T830_5800639,Hordes Realm,Progressive History | Random | Heuristic | Robust,Progressive History,Random,Heuristic,Robust,4,10,0.4,70.3,0.2,10,1000,4,7G,2,43,120,162,4,3,9,9,6,43,8.37,4.47,3.91,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T831_5800640,Bizingo,Alpha-Beta | NST | Score Bounded | Proportional Exp,Alpha-Beta,NST,Score Bounded,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,157,105,252,4,1,22,21,12,157,10.36,2.79,2.75,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T832_5800641,Go with the Floe,Progressive History | MAST | MonteCarlo | MaxAvgScore,Progressive History,MAST,MonteCarlo,MaxAvgScore,5,10,0.5,42.8,0.2,10,1000,4,7G,2,52,69,120,3,1,8,8,12,52,6.54,3.38,3.15,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T834_5800643,Roman Small Merels,UCB1 | NST | MonteCarlo | Proportional Exp,UCB1,NST,MonteCarlo,Proportional Exp,1,10,0.1,45.8,0.2,10,1000,4,7G,2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T835_5800644,Kos,Alpha-Beta | Random | Implicit Minimax | Robust,Alpha-Beta,Random,Implicit Minimax,Robust,2,10,0.2,196.8,0.2,10,1000,5,7G,2,49,64,112,9,2,7,7,4,51,6.37,3.43,2.94,1,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T836_5800645,Ratio,Implicit Minimax | MAST | Implicit Minimax | MaxAvgScore,Implicit Minimax,MAST,Implicit Minimax,MaxAvgScore,0,10,0.0,40.8,0.2,10,1000,4,7G,2,4,8,16,2,2,4,4,2,9,4.0,4.0,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T838_5800647,Fergen Gobale,McGRAVE | MAST | AlphaGo | MaxAvgScore,McGRAVE,MAST,AlphaGo,MaxAvgScore,0,10,0.0,54.5,0.2,10,1000,4,7G,2,4,14,15,1,2,2,8,10,20,3.29,2.14,1.14,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T83_5799892,Hackenbush,McGRAVE | Random | Score Bounded | Robust,McGRAVE,Random,Score Bounded,Robust,0,10,0.0,7.1,0.2,10,1000,4,7G,2,0,17,16,4,1,5,10,5,16,2.62,2.62,0.0,0,0,0,0,0,0,0,0,1,0,0,,,,,
planned_T840_5800649,Egara Guti,McBRAVE | Random | MonteCarlo | Robust,McBRAVE,Random,MonteCarlo,Robust,0,10,0.0,113.3,0.2,10,1000,4,7G,2,18,23,40,2,1,7,7,4,23,5.3,3.48,1.83,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T843_5800652,Symbol S.2,McGRAVE | Random | Heuristic | Robust,McGRAVE,Random,Heuristic,Robust,0,10,0.0,11.9,0.2,10,1000,4,7G,2,5,12,16,2,2,4,4,12,19,3.0,2.67,0.33,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T844_5800653,Mysore Tiger Game (Three Tigers),McGRAVE | NST | Implicit Minimax | Proportional Exp,McGRAVE,NST,Implicit Minimax,Proportional Exp,2,10,0.2,223.0,0.2,10,1000,4,7G,2,12,23,38,2,3,5,15,5,37,4.87,3.3,1.57,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T846_5800655,Dablot Prejjesne,UCB1 | Random | Score Bounded | Robust,UCB1,Random,Score Bounded,Robust,1,10,0.1,986.6,0.2,10,1000,4,7G,2,120,72,191,6,1,12,12,4,72,5.31,5.31,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T848_5800657,Tugul Shodra,Alpha-Beta | MAST | Heuristic | MaxAvgScore,Alpha-Beta,MAST,Heuristic,MaxAvgScore,5,10,0.5,15.0,0.2,10,1000,4,7G,2,2,9,10,2,1,3,3,4,9,3.11,2.22,0.89,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T849_5800658,Msuwa wa Kunja,Progressive Widening | NST | Heuristic | Proportional Exp,Progressive Widening,NST,Heuristic,Proportional Exp,5,10,0.5,75.9,0.2,10,1000,4,7G,2,27,40,66,1,1,4,10,4,40,6.0,3.3,2.7,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T851_5800660,Njombwa (Two Counters),UCB1 | MAST | AlphaGo | MaxAvgScore,UCB1,MAST,AlphaGo,MaxAvgScore,4,10,0.4,339.3,0.2,10,1000,4,7G,2,21,32,52,1,1,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T852_5800661,Fanorona,UCB1 GRAVE | NST | Score Bounded | Proportional Exp,UCB1 GRAVE,NST,Score Bounded,Proportional Exp,0,10,0.0,37.1,0.2,10,1000,4,7G,2,64,45,108,2,1,5,9,4,45,4.8,4.8,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T854_5800663,Aralzaa,UCB1 tuned | MAST | Score Bounded | MaxAvgScore,UCB1 tuned,MAST,Score Bounded,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,9,16,24,2,1,3,3,4,9,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T857_5800666,Mughal Pathan,Progressive History | NST | AlphaGo | Proportional Exp,Progressive History,NST,AlphaGo,Proportional Exp,3,10,0.3,763.2,0.2,10,1000,4,7G,2,44,61,128,2,1,11,7,10,61,6.03,4.2,1.84,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T858_5800667,Tsoro Yemutatu (Triangle),UCB1 tuned | Random | AlphaGo | Robust,UCB1 tuned,Random,AlphaGo,Robust,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,0,7,10,2,2,3,5,3,9,2.86,2.86,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T859_5800668,Sneakthrough,McGRAVE | MAST | MonteCarlo | MaxAvgScore,McGRAVE,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,32.5,0.2,10,1000,4,7G,2,64,81,144,2,1,8,8,4,64,6.56,3.5,3.06,0,0,1,0,0,0,0,0,0,1,0,,,,,
planned_T85_5799894,Dig Dig,Implicit Minimax | Random | Implicit Minimax | Robust,Implicit Minimax,Random,Implicit Minimax,Robust,2,10,0.2,117.9,0.2,10,1000,5,7G,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.0,1,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T860_5800669,Ntyenge,UCB1 | NST | Implicit Minimax | Proportional Exp,UCB1,NST,Implicit Minimax,Proportional Exp,0,10,0.0,448.4,0.2,10,1000,4,7G,2,7,16,22,1,1,2,8,4,25,4.5,2.75,1.75,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T861_5800670,Iyogh,Progressive Widening | Random | Implicit Minimax | Robust,Progressive Widening,Random,Implicit Minimax,Robust,9,10,0.9,373.8,0.2,10,1000,4,7G,2,7,16,22,1,2,2,8,4,25,4.5,2.75,1.75,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T867_5800676,Do Guti,UCB1 GRAVE | NST | Heuristic | Proportional Exp,UCB1 GRAVE,NST,Heuristic,Proportional Exp,0,10,0.0,375.7,0.2,10,1000,4,7G,2,0,5,7,2,2,3,3,5,7,2.8,2.8,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T868_5800677,Azigo,McBRAVE | MAST | MonteCarlo | MaxAvgScore,McBRAVE,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,19,40,58,1,2,2,20,4,61,4.8,2.9,1.9,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T869_5800678,Davxar Zirge (Type 1),Progressive History | Random | Heuristic | Robust,Progressive History,Random,Heuristic,Robust,7,10,0.7,226.5,0.2,10,1000,4,7G,2,0,32,72,2,2,9,9,4,34,4.5,4.5,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T870_5800679,O An Quan,McBRAVE | NST | Implicit Minimax | Proportional Exp,McBRAVE,NST,Implicit Minimax,Proportional Exp,0,10,0.0,182.1,0.2,10,1000,5,7G,2,6,12,17,2,2,2,7,2,22,4.17,2.83,1.33,1,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T872_5800681,Quoridor,Implicit Minimax | Random | MonteCarlo | Robust,Implicit Minimax,Random,MonteCarlo,Robust,5,10,0.5,57.8,0.2,10,1000,5,7G,2,81,100,180,3,1,9,9,4,263,6.72,3.56,3.16,0,0,0,0,0,0,0,0,1,1,0,,,,,
planned_T873_5800682,MiniXiangqi,UCB1 tuned | NST | Score Bounded | Proportional Exp,UCB1 tuned,NST,Score Bounded,Proportional Exp,2,10,0.2,274.7,0.2,10,1000,4,7G,2,36,49,84,10,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T876_5800685,Bao Kiswahili (East Africa),Implicit Minimax | NST | AlphaGo | Proportional Exp,Implicit Minimax,NST,AlphaGo,Proportional Exp,4,10,0.4,5.0,0.2,10,1000,4,7G,2,21,32,52,1,1,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T877_5800686,Surakarta,Alpha-Beta | MAST | Implicit Minimax | MaxAvgScore,Alpha-Beta,MAST,Implicit Minimax,MaxAvgScore,2,10,0.2,146.5,0.2,10,1000,4,7G,2,25,36,60,2,1,6,6,4,36,6.11,3.33,2.78,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T87_5799896,Kharberg,McGRAVE | NST | MonteCarlo | Proportional Exp,McGRAVE,NST,MonteCarlo,Proportional Exp,0,10,0.0,82.9,0.2,10,1000,4,7G,2,32,25,56,4,1,5,5,4,25,4.48,4.48,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T880_5800689,Engijn Zirge,Progressive History | MAST | Score Bounded | MaxAvgScore,Progressive History,MAST,Score Bounded,MaxAvgScore,3,10,0.3,152.0,0.2,10,1000,4,7G,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T882_5800691,Adidada,UCB1 GRAVE | Random | Implicit Minimax | Robust,UCB1 GRAVE,Random,Implicit Minimax,Robust,2,10,0.2,77.7,0.2,10,1000,4,7G,2,7,14,20,1,1,2,8,2,21,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T883_5800692,Dots and Boxes,UCB1 | MAST | AlphaGo | MaxAvgScore,UCB1,MAST,AlphaGo,MaxAvgScore,2,10,0.2,125.2,0.2,10,1000,5,7G,2,64,81,144,2,1,8,8,4,208,6.56,3.5,3.06,0,0,0,0,0,0,0,0,1,1,0,,,,,
planned_T884_5800693,Wagner,McGRAVE | NST | Score Bounded | Proportional Exp,McGRAVE,NST,Score Bounded,Proportional Exp,2,10,0.2,5.1,0.2,10,1000,4,7G,2,8,8,12,2,1,4,4,8,8,4.0,3.0,1.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T887_5800696,Kaooa,Alpha-Beta | Random | MonteCarlo | Robust,Alpha-Beta,Random,MonteCarlo,Robust,0,10,0.0,57.9,0.2,10,1000,4,7G,2,6,10,15,2,2,5,9,5,18,3.5,3.0,0.5,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T889_5800698,Mysore Tiger Game (Two Tigers),Implicit Minimax | Random | Score Bounded | Robust,Implicit Minimax,Random,Score Bounded,Robust,4,10,0.4,784.1,0.2,10,1000,4,7G,2,48,49,96,2,2,9,9,16,99,4.57,3.92,0.65,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T890_5800699,Chaturanga (Kridakausalya 14x14),Progressive History | MAST | MonteCarlo | MaxAvgScore,Progressive History,MAST,MonteCarlo,MaxAvgScore,5,10,0.5,598.6,0.2,10,1000,4,8G,2,196,225,420,20,1,14,14,4,196,7.16,3.71,3.45,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T892_5800701,Cascades,UCB1 | Random | Heuristic | Robust,UCB1,Random,Heuristic,Robust,8,10,0.8,96.2,0.2,10,1000,4,7G,2,92,223,314,2,2,8,15,4,94,9.59,5.17,4.41,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T894_5800703,Two-Colour,UCB1 | NST | Implicit Minimax | Proportional Exp,UCB1,NST,Implicit Minimax,Proportional Exp,0,10,0.0,28.3,0.2,10,1000,4,7G,2,40,25,56,2,1,5,5,4,25,5.76,4.48,1.28,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T896_5800705,Hordes Realm,Progressive Widening | MAST | Score Bounded | MaxAvgScore,Progressive Widening,MAST,Score Bounded,MaxAvgScore,6,10,0.6,119.8,0.2,10,1000,4,7G,2,43,120,162,4,3,9,9,6,43,8.37,4.47,3.91,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T89_5799898,Geister,Progressive History | Random | MonteCarlo | Robust,Progressive History,Random,MonteCarlo,Robust,4,10,0.4,119.9,0.2,10,1000,4,7G,2,36,49,84,4,2,6,6,4,40,6.11,3.33,2.78,0,0,1,0,0,0,0,0,0,1,0,,,,,
planned_T8_5799817,Sowing,UCB1 tuned | MAST | Heuristic | MaxAvgScore,UCB1 tuned,MAST,Heuristic,MaxAvgScore,5,10,0.5,13.8,0.2,10,1000,5,7G,2,0,8,7,1,1,1,8,2,10,1.75,1.75,0.0,1,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T900_5800709,Hordes Realm,Alpha-Beta | NST | Implicit Minimax | Proportional Exp,Alpha-Beta,NST,Implicit Minimax,Proportional Exp,1,10,0.1,52.3,0.2,10,1000,4,7G,2,43,120,162,4,3,9,9,6,43,8.37,4.47,3.91,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T901_5800710,Beirut Chess,Progressive Widening | Random | Implicit Minimax | Robust,Progressive Widening,Random,Implicit Minimax,Robust,1,10,0.1,353.6,0.2,10,1000,4,8G,2,64,81,144,12,2,8,8,4,64,6.56,3.5,3.06,0,0,1,0,0,0,0,0,0,1,0,,,,,
planned_T904_5800713,Choko,UCB1 tuned | Random | Heuristic | Robust,UCB1 tuned,Random,Heuristic,Robust,1,10,0.1,621.7,0.2,10,1000,4,7G,2,16,25,40,2,1,5,5,4,43,5.76,3.2,2.56,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T906_5800715,Meridians,UCB1 tuned | MAST | MonteCarlo | MaxAvgScore,UCB1 tuned,MAST,MonteCarlo,MaxAvgScore,5,10,0.5,125.2,0.2,10,1000,4,7G,2,192,114,305,2,2,12,12,6,114,5.35,5.35,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T907_5800716,Loop Xiangqi,Progressive Widening | Random | MonteCarlo | Robust,Progressive Widening,Random,MonteCarlo,Robust,1,10,0.1,647.8,0.2,10,1000,4,8G,2,72,90,161,14,1,10,9,4,174,6.78,3.58,3.2,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T908_5800717,Currierspiel,UCB1 GRAVE | MAST | Heuristic | MaxAvgScore,UCB1 GRAVE,MAST,Heuristic,MaxAvgScore,1,10,0.1,866.4,0.2,10,1000,4,8G,2,96,117,212,18,2,8,12,4,96,6.79,3.58,3.21,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T909_5800718,Ludus Latrunculorum,Implicit Minimax | NST | Score Bounded | Proportional Exp,Implicit Minimax,NST,Score Bounded,Proportional Exp,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,64,81,144,2,2,8,8,4,66,6.56,3.5,3.06,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T911_5800720,Blue Nile,UCB1 | NST | AlphaGo | Proportional Exp,UCB1,NST,AlphaGo,Proportional Exp,6,10,0.6,21.9,0.2,10,1000,4,7G,2,61,150,210,1,2,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T913_5800722,Press Ups,McBRAVE | MAST | Implicit Minimax | MaxAvgScore,McBRAVE,MAST,Implicit Minimax,MaxAvgScore,0,10,0.0,23.6,0.2,10,1000,4,7G,2,49,64,112,3,2,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T915_5800724,Nerenchi Keliya,McGRAVE | NST | AlphaGo | Proportional Exp,McGRAVE,NST,AlphaGo,Proportional Exp,0,10,0.0,94.8,0.2,10,1000,4,7G,2,0,24,32,2,3,7,7,4,26,2.67,2.67,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T918_5800727,Vigilance,UCB1 | MAST | Score Bounded | MaxAvgScore,UCB1,MAST,Score Bounded,MaxAvgScore,4,10,0.4,98.4,0.2,10,1000,4,7G,2,64,96,168,4,1,11,11,16,66,5.25,2.75,2.5,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T919_5800728,Zombego,McBRAVE | Random | AlphaGo | Robust,McBRAVE,Random,AlphaGo,Robust,1,10,0.1,84.8,0.2,10,1000,4,7G,2,36,49,84,2,1,6,6,4,52,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T920_5800729,Zombego,Progressive Widening | NST | MonteCarlo | Proportional Exp,Progressive Widening,NST,MonteCarlo,Proportional Exp,2,10,0.2,83.3,0.2,10,1000,4,7G,2,36,49,84,2,1,6,6,4,52,6.11,3.33,2.78,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T921_5800730,Span,McGRAVE | MAST | Heuristic | MaxAvgScore,McGRAVE,MAST,Heuristic,MaxAvgScore,0,10,0.0,10.9,0.2,10,1000,4,7G,2,14,30,96,2,1,7,7,4,30,8.27,6.4,1.87,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T922_5800731,L'attaque,McBRAVE | NST | Score Bounded | Proportional Exp,McBRAVE,NST,Score Bounded,Proportional Exp,5,10,0.5,577.5,0.2,10,1000,4,8G,2,84,110,196,24,2,10,9,4,108,6.19,3.33,2.86,0,0,1,0,0,0,0,0,0,1,0,,,,,
planned_T925_5800734,Xiang Hex,UCB1 | Random | MonteCarlo | Robust,UCB1,Random,MonteCarlo,Robust,3,10,0.3,630.9,0.2,10,1000,4,7G,2,79,230,268,14,1,11,11,6,79,9.72,5.22,4.51,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T926_5800735,Tabu Y,Progressive History | NST | Implicit Minimax | Proportional Exp,Progressive History,NST,Implicit Minimax,Proportional Exp,1,10,0.1,38.6,0.2,10,1000,4,7G,2,66,166,231,2,1,11,11,3,66,9.09,5.0,4.09,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T928_5800737,Throngs,McGRAVE | Random | Implicit Minimax | Robust,McGRAVE,Random,Implicit Minimax,Robust,6,10,0.6,101.3,0.2,10,1000,4,7G,2,97,63,159,2,2,10,10,12,63,5.05,5.05,0.0,0,0,0,0,0,0,0,1,0,0,0,,,,,
planned_T929_5800738,Centripetal Force,Alpha-Beta | NST | AlphaGo | Proportional Exp,Alpha-Beta,NST,AlphaGo,Proportional Exp,3,10,0.3,35.0,0.2,10,1000,5,7G,2,225,256,480,3,1,15,15,4,225,7.22,3.73,3.48,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T92_5799901,Bagh Bandi,McBRAVE | MAST | MonteCarlo | MaxAvgScore,McBRAVE,MAST,MonteCarlo,MaxAvgScore,4,10,0.4,509.3,0.2,10,1000,5,7G,2,40,37,76,2,2,9,5,10,78,4.54,4.11,0.43,1,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T933_5800742,Gifia,Implicit Minimax | MAST | Implicit Minimax | MaxAvgScore,Implicit Minimax,MAST,Implicit Minimax,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,5,10,14,1,2,2,6,2,10,4.0,2.8,1.2,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T936_5800745,Loop Xiangqi,UCB1 GRAVE | MAST | Score Bounded | MaxAvgScore,UCB1 GRAVE,MAST,Score Bounded,MaxAvgScore,5,10,0.5,393.3,0.2,10,1000,4,8G,2,72,90,161,14,1,10,9,4,174,6.78,3.58,3.2,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T937_5800746,Tapata,UCB1 tuned | Random | AlphaGo | Robust,UCB1 tuned,Random,AlphaGo,Robust,8,10,0.8,76.8,0.2,10,1000,4,7G,2,11,24,34,1,2,2,12,4,24,4.67,2.83,1.83,0,0,0,0,1,0,0,1,0,0,0,,,,,
planned_T939_5800748,Chiana wa Kunja,Noisy AG0 | Random | Score Bounded | Robust,Noisy AG0,Random,Score Bounded,Robust,5,10,0.5,169.0,0.2,10,1000,4,7G,2,45,64,108,2,1,4,16,4,110,6.19,3.38,2.81,0,0,0,0,1,0,0,1,0,1,0,,,,,
planned_T940_5800749,Nzengue (Large),McBRAVE | MAST | MonteCarlo | MaxAvgScore,McBRAVE,MAST,MonteCarlo,MaxAvgScore,0,10,0.0,20.4,0.2,10,1000,4,7G,2,0,16,20,2,2,5,5,4,18,2.5,2.5,0.0,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T942_5800751,Ataxx,UCB1 tuned | NST | Implicit Minimax | Proportional Exp,UCB1 tuned,NST,Implicit Minimax,Proportional Exp,3,10,0.3,104.9,0.2,10,1000,4,7G,2,49,64,112,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0,,,,,
planned_T943_5800752,Ijil Buga,McBRAVE | Random | Heuristic | Robust,McBRAVE,Random,Heuristic,Robust,0,10,0.0,992.7,0.2,10,1000,4,7G,2,88,75,162,2,1,13,9,19,76,4.64,4.32,0.32,0,0,0,0,0,0,0,1,0,1,0,,,,,
planned_T944_5800753,Gabata (Aksum),Progressive History | MAST | Score Bounded | MaxAvgScore,Progressive History,MAST,Score Bounded,MaxAvgScore,0,10,0.0,1000.0,0.2,10,1000,4,7G,2,10,18,27,1,2,3,6,4,30,5.22,3.0,2.22,0,0,0,0,1,0,0,1,0,1,0,,,,,
