game,numPlayers,numCells,numVertices,numEdges,numComponents,numPhases,numRows,numColumns,numCorners,numPlayableSites,avgNumDirections,avgNumOrthogonal,avgNumDiagonal,isStacking,isStochastic,hasHiddenInfo,requiresTeams,hasTrack,hasCard,hasHandDice,isVertexGame,isEdgeGame,isCellGame,isDeductionPuzzle,isSimultaneous,isAlternating,maxCount,maxLocalStates,stateSpaceLog
Master Y,2,91,222,312,2,2,13,13,3,91,9.49,5.14,4.35,0,0,0,0,0,0,0,0,0,1,0
Futoshiki,1,16,25,40,0,1,5,5,4,25,5.76,3.20,2.56,0,0,0,0,0,0,0,1,0,0,1
Ratti-Chitti-Bakri,2,128,81,208,2,1,9,9,4,81,5.14,5.14,0.00,0,0,0,0,0,0,0,1,0,0,0
Coyote,2,24,25,48,2,1,5,5,4,25,5.12,3.84,1.28,0,0,0,0,0,0,0,1,0,0,0
Aw-li On-nam Ot-tjin,2,10,20,29,1,1,2,11,2,20,4.50,2.90,1.60,0,0,0,0,1,0,0,1,0,0,0
Sudoku X,1,81,100,180,0,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,1
Mulabalaba,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
Redstone,2,144,169,312,3,1,13,13,4,169,7.10,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0
Kakuro,1,168,195,362,0,1,14,12,4,168,7.10,3.69,3.40,0,0,0,0,0,0,0,0,0,1,1
Upper Hand,2,30,55,200,3,1,9,9,4,55,9.45,7.27,2.18,0,0,0,0,0,0,0,1,0,0,0
Kaua Dorki,2,8,17,24,2,1,5,5,7,17,3.76,2.82,0.94,0,0,0,0,0,0,0,1,0,0,0
Faraday,2,150,91,240,2,2,11,11,6,91,5.27,5.27,0.00,0,0,0,0,0,0,0,1,0,0,0
Jeu de Renard,2,64,81,144,2,2,8,8,4,65,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Kolowis Awithlaknannai,2,60,48,107,2,1,3,32,3,48,4.46,4.46,0.00,0,0,0,0,0,0,0,1,0,0,0
Wari,2,7,14,20,1,1,2,8,2,16,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,1,0
Um el-Bil,2,5,12,16,1,2,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Kensington,2,61,72,132,2,1,16,21,18,135,5.92,3.67,2.25,0,0,0,0,0,0,0,1,0,1,0
Sprout-R-Out,2,75,181,255,2,1,10,10,6,75,9.68,5.20,4.48,0,0,0,0,0,0,0,0,0,1,0
Peg Solitaire,1,20,33,52,1,1,7,7,16,33,5.58,3.15,2.42,0,0,0,0,0,0,0,1,0,0,0
Gamacha (Nobility),2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Skirmish (GDL),2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Tri-It-Out,2,37,27,63,2,1,6,6,6,27,4.67,4.67,0.00,0,0,0,0,0,0,0,1,0,0,0
Picaria (Large),2,0,24,32,2,2,7,7,4,26,2.67,2.67,0.00,0,0,0,0,0,0,0,1,0,1,0
Brain Coral,2,48,121,168,4,1,8,8,6,48,9.12,5.00,4.12,0,0,0,0,0,0,0,0,0,1,0
Russian Fortress Chess,4,192,233,424,25,2,16,16,20,861,6.85,3.58,3.27,0,0,0,1,0,0,0,1,1,1,0
Neg Tugal Tuux,2,31,64,125,2,1,32,2,4,64,4.88,3.91,0.97,0,0,0,0,0,0,0,1,0,0,0
Das Bohnenspiel,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0
SupplyChains,2,36,94,129,2,1,7,7,6,36,8.67,4.83,3.83,0,0,0,0,0,0,0,0,0,1,0
Che Lo,2,8,9,16,2,1,3,3,4,9,3.56,3.56,0.00,1,0,0,0,0,0,0,1,0,0,0
Agon,2,91,216,306,4,1,11,11,6,91,9.89,5.27,4.62,0,0,0,0,0,0,0,0,0,1,0
Magic Square,1,9,16,24,0,1,3,3,4,9,4.44,2.67,1.78,0,0,0,0,0,0,0,0,0,1,1
Riga Game,2,0,25,40,2,2,7,7,4,27,3.20,3.20,0.00,0,0,0,0,0,0,0,1,0,1,0
Ferses,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Ancient Merels,2,0,24,32,2,2,7,7,4,26,2.67,2.67,0.00,0,0,0,0,0,0,0,1,0,1,0
Cashlan Gherra,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.00,0,0,0,0,0,0,0,1,0,1,0
Bouge Shodra,2,40,35,74,2,2,9,5,9,76,4.46,4.23,0.23,0,0,0,0,0,0,0,1,0,1,0
Grand Trictrac,2,12,26,37,4,1,2,13,4,28,4.69,2.85,1.85,0,0,0,0,0,0,0,1,0,1,0
Wure Dune,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.00,0,0,0,0,0,0,0,1,0,1,0
Roman Merels,2,0,24,32,2,2,7,7,4,26,2.67,2.67,0.00,0,0,0,0,0,0,0,1,0,1,0
Welschschach,2,64,81,144,12,2,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Mank,2,9,18,26,1,1,2,10,2,18,4.44,2.89,1.56,0,0,0,0,1,0,0,1,0,0,0
Pam Pait,2,24,31,62,2,1,9,5,10,31,4.52,4.00,0.52,0,0,0,0,0,0,0,1,0,0,0
Double-Run Stone,2,13,12,24,6,1,4,4,6,42,4.00,4.00,0.00,0,0,0,0,0,0,0,1,0,1,0
I Pere,2,4,10,13,1,2,2,5,4,12,4.20,2.60,1.60,0,0,0,0,1,0,0,1,0,1,0
Quad Wrangle,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Nine Men's Morris,2,0,24,32,2,2,7,7,4,26,2.67,2.67,0.00,0,0,0,0,0,0,0,1,0,1,0
Ludus Latrunculorum,2,64,81,144,2,2,8,8,4,66,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Katro Bevohoka,2,15,24,38,1,1,4,6,4,24,5.67,3.17,2.50,0,0,0,0,1,0,0,1,0,0,0
Lau Kata Kati,2,12,19,30,2,1,7,7,5,19,4.84,3.16,1.68,0,0,0,0,0,0,0,1,0,0,0
Ploy,2,64,81,144,16,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0
Duidoku,2,81,100,180,9,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0
Sprite,2,14,30,96,3,1,7,7,4,33,8.27,6.40,1.87,0,0,0,0,0,0,0,1,0,1,0
Shatranj al-Jawarhiya,2,56,72,127,12,1,8,7,4,56,6.46,3.46,3.00,0,0,0,0,0,0,0,0,0,1,0
Amazon Chess,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Addi Kul,2,49,64,112,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0
Snowpaque,2,61,150,210,1,2,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Fart (5x5),2,25,36,60,2,2,5,5,4,27,5.76,3.20,2.56,0,0,0,0,0,0,0,0,0,1,0
Fart (7x7),2,49,64,112,2,2,7,7,4,51,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0
Mysore Tiger Game,2,0,6,8,2,2,3,5,5,7,2.67,2.67,0.00,0,0,0,0,0,0,0,1,0,1,0
Dorvolz,2,256,289,544,4,3,17,17,4,549,7.31,3.76,3.54,0,0,0,0,0,0,0,1,0,1,0
Knight's Tour,1,64,81,144,1,2,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Chameleon,2,121,286,406,2,1,11,11,4,123,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0
Abande,2,37,96,132,2,1,7,7,6,37,8.76,4.86,3.89,1,0,0,0,0,0,0,0,0,1,0
Nodal Chess,2,18,48,82,10,1,8,6,4,66,4.92,3.42,1.50,0,0,0,0,0,0,0,1,0,1,0
Queah Game,2,13,24,36,2,1,5,5,8,15,4.92,2.46,2.46,0,0,0,0,0,0,0,0,0,1,0
Jeu du Renard et de la Poule,2,40,33,72,2,2,7,7,16,74,4.36,4.36,0.00,0,0,0,0,0,0,0,1,0,1,0
Minishogi,2,25,36,60,20,1,5,5,4,35,5.76,3.20,2.56,0,0,0,0,0,0,0,0,0,1,0
Forcado,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Tank Tactics,2,50,66,115,2,2,5,10,4,52,6.28,3.40,2.88,0,0,0,0,0,0,0,0,0,1,0
Choro (Acholi),2,21,32,52,1,2,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0
Owana,2,5,10,14,1,1,2,6,2,12,4.00,2.80,1.20,0,0,0,0,1,0,0,1,0,1,0
Fondji,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0
Ho-Bag Gonu,2,4,11,14,2,1,5,5,2,11,2.55,2.55,0.00,0,0,0,0,0,0,0,1,0,0,0
Bao Kiswahili (DR Congo),2,21,32,52,1,1,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0
Bis Gutiya,2,64,41,104,2,1,9,9,4,41,5.07,5.07,0.00,0,0,0,0,0,0,0,1,0,0,0
Alquerkonane,2,24,35,58,2,1,6,4,4,24,5.67,3.17,2.50,0,0,0,0,0,0,0,0,0,1,0
Tumbleweed,2,169,384,552,3,2,15,15,6,169,10.44,5.47,4.97,1,0,0,0,0,0,0,0,0,1,0
Ngre E E,2,8,9,16,2,1,3,3,4,11,3.56,3.56,0.00,0,0,0,0,0,0,0,1,0,1,0
Main Chator (Batak),2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Intotoi,2,11,24,34,1,4,2,12,4,37,4.67,2.83,1.83,0,0,0,0,1,0,0,1,0,1,0
Hackenbush,2,0,17,16,4,1,5,10,5,16,2.62,2.62,0.00,0,0,0,0,0,0,0,0,1,0,0
Spaji,2,14,30,96,2,1,7,7,4,30,8.27,6.40,1.87,0,0,0,0,0,0,0,1,0,0,0
Hoshi,1,54,60,108,0,1,30,13,22,54,5.33,2.00,2.00,0,0,0,0,0,0,0,0,0,1,1
Killer Sudoku,1,81,100,180,0,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,1
Rithmomachia,2,128,153,280,6,1,16,8,4,128,6.91,3.62,3.28,1,0,0,0,0,0,0,0,0,1,0
Kanji Guti,2,6,14,19,1,1,2,7,4,22,4.43,2.71,1.71,0,0,0,0,1,0,0,1,0,1,0
Macheng,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
1D Chess,2,8,18,25,6,1,1,8,2,8,1.75,1.75,0.00,0,0,0,0,0,0,0,0,0,1,0
Shafran Chess,2,70,216,239,12,1,10,10,6,70,9.60,5.17,4.43,0,0,0,0,0,0,0,0,0,1,0
Duqurjin,2,0,24,32,2,2,7,7,4,26,2.67,2.67,0.00,0,0,0,0,0,0,0,1,0,1,0
Toono,2,0,17,28,2,1,9,9,8,17,3.29,3.29,0.00,0,0,0,0,0,0,0,1,0,0,0
Tsoro (Reentered Captures),2,21,32,52,1,1,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0
Diagonal Hex,2,121,286,406,2,1,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0
Connect6,2,324,361,684,2,2,19,19,4,361,7.38,3.79,3.59,0,0,0,0,0,0,0,1,0,0,0
HexDame,2,61,150,210,4,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Uxrijn Ever,2,16,18,33,3,1,10,18,5,18,3.67,3.67,0.00,0,0,0,0,0,0,0,1,0,0,0
KiKiBunBun,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Greater,2,16,25,40,2,1,4,4,4,16,5.25,3.00,2.25,0,0,0,0,0,0,0,0,0,1,0
Seesaw Draughts,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,1,0,0,0,0,0,0,0,0,1,0
Kubuguza,2,21,32,52,1,1,4,8,4,34,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,1,0
Vela,2,64,45,108,2,2,5,9,4,45,4.80,4.80,0.00,0,0,0,0,0,0,0,1,0,0,0
Pong Hau K'i,2,0,5,7,2,1,3,3,5,7,2.80,2.80,0.00,0,0,0,0,0,0,0,1,0,1,0
Theseus and the Minotaur,1,36,49,84,3,1,6,6,4,120,6.11,3.33,2.78,0,0,0,0,0,0,0,0,1,1,0
Fianco,2,81,100,180,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0
Un,2,61,150,210,2,2,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Trianon,2,16,25,40,2,1,5,5,4,25,5.76,3.20,2.56,0,0,0,0,0,0,0,1,0,0,0
Battleships,2,200,231,430,20,2,10,20,4,210,7.12,3.70,3.42,0,0,1,0,0,0,0,0,0,1,0
MensaSpiel,2,25,48,71,8,1,5,7,11,25,4.08,2.32,1.76,1,0,0,0,0,0,0,0,0,1,0
Phase Chess,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Yovodji,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Ciri Amber,2,2,7,21,1,1,9,19,21,21,10.00,10.00,0.00,0,0,0,0,0,0,0,0,1,0,0
Abak,2,121,144,264,2,2,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,0,0,1,0
Taptana,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,0,0
Damas,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Tablo,2,36,49,84,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,1,0,0,0
Kriegspiel (Chess),2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,1,0,0,0,0,0,0,1,0
Allemande,2,77,100,172,2,1,9,9,8,257,6.75,3.53,3.22,0,0,0,0,0,0,0,0,1,1,0
Migration,2,49,64,112,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,1,0,0,0
Totolospi (War),2,100,121,230,2,1,11,11,4,121,6.94,3.80,3.14,0,0,0,0,0,0,0,1,0,0,0
Spodd,2,14,30,96,3,1,7,7,4,30,8.27,6.40,1.87,0,0,0,0,0,0,0,1,0,0,0
Felli,2,8,13,20,4,1,5,5,5,13,4.31,3.08,1.23,0,0,0,0,0,0,0,1,0,0,0
Shatranj (14x14),2,196,225,420,20,1,14,14,4,196,7.16,3.71,3.45,0,0,0,0,0,0,0,0,0,1,0
Sweep Burrow,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Al-Qirq,2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
Murus Gallicus,2,56,72,127,2,1,7,8,4,56,6.46,3.46,3.00,1,0,0,0,0,0,0,0,0,1,0
Sibling,2,61,150,210,2,2,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Vai Lung Thlan,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
T'oki,2,25,36,60,2,1,5,5,4,27,5.76,3.20,2.56,0,0,0,0,0,0,0,0,0,1,0
English Wari (St. Lucia),2,7,14,20,1,2,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0
Nsolo,2,27,40,66,1,1,4,10,4,40,6.00,3.30,2.70,0,0,0,0,1,0,0,1,0,0,0
Rascals,2,91,216,306,2,1,11,11,6,91,9.89,5.27,4.62,0,0,0,0,0,0,0,0,0,1,0
Ketatu,2,121,144,264,2,1,11,11,4,121,6.94,3.64,3.31,0,0,0,0,0,0,0,0,0,1,0
Mahbouseh,2,12,26,37,4,1,2,13,4,28,4.69,2.85,1.85,0,0,0,0,0,0,0,1,0,1,0
Unlur,2,91,216,306,2,2,11,11,6,91,9.89,5.27,4.62,0,0,0,0,0,0,0,0,0,1,0
Hasami Shogi,2,81,100,180,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,0,0,1,0
Meusueb,2,7,14,20,1,1,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0
Mandinka Game,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Xanan Zirge,2,64,81,144,2,2,9,9,4,147,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,1,0
Five Men's Morris,2,0,16,20,2,2,5,5,4,18,2.50,2.50,0.00,0,0,0,0,0,0,0,1,0,1,0
Shatranj al-Husun,2,104,133,236,14,1,12,12,4,104,6.65,3.46,3.19,0,0,0,0,0,0,0,0,0,1,0
Okwe (Achalla),2,0,14,10,1,1,4,4,10,14,1.43,1.43,0.00,0,0,0,0,1,0,0,1,0,0,0
Claim Jumpers,2,52,36,87,2,1,7,7,6,36,4.83,4.83,0.00,0,0,0,0,0,0,0,1,0,0,0
Adzua (Children),2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0
Iyogh,2,7,16,22,1,2,2,8,4,25,4.50,2.75,1.75,0,0,0,0,1,0,0,1,0,1,0
Nine Holes,2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0
Damdaman,2,49,64,112,2,1,7,7,4,51,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0
Gomoku,2,196,225,420,2,1,15,15,4,225,7.22,3.73,3.48,0,0,0,0,0,0,0,1,0,0,0
Janes Soppi,2,8,11,18,2,2,3,5,2,21,4.73,3.27,1.45,0,0,0,0,0,0,0,1,0,1,0
Acedrex de los Cuatros Tiempos,4,64,81,144,28,2,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Level Chess,4,160,189,348,24,1,14,14,12,160,7.03,3.65,3.38,0,0,0,0,0,0,0,0,0,1,0
NoGo,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0
Two-Colour,2,40,25,56,2,1,5,5,4,25,5.76,4.48,1.28,0,0,0,0,0,0,0,1,0,0,0
Dama (Alquerque),2,32,25,56,4,1,5,5,4,25,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,0,0
SnipSnip,2,22,18,39,2,1,5,5,6,18,4.33,4.33,0.00,0,0,0,0,0,0,0,1,0,0,0
Flowers,2,114,217,330,2,1,15,15,18,114,9.42,4.21,3.21,0,0,0,0,0,0,0,0,0,1,0
Huli-Mane Ata,2,0,10,15,2,2,4,7,3,11,3.00,3.00,0.00,0,0,0,0,0,0,0,1,0,1,0
Driesticken,2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0
Duene,2,7,14,20,1,2,2,8,2,14,4.29,2.86,1.43,0,0,0,0,1,0,0,1,0,0,0
Atlanbagj,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Nex,2,121,286,406,3,1,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0
Qirq,2,4,9,12,2,2,3,3,4,15,4.44,2.67,1.78,0,0,0,0,0,0,0,1,0,1,0
Ecosys,2,64,81,144,2,1,9,9,4,81,6.72,3.56,3.16,0,0,0,0,0,0,0,1,0,0,0
Spline+,2,14,30,96,2,1,4,4,4,30,8.27,6.40,1.87,0,0,0,0,0,0,0,1,0,0,0
Dongjintian,2,4,10,13,1,1,2,5,4,16,4.20,2.60,1.60,0,0,0,0,1,0,0,1,0,1,0
Alquerque de Tres,2,8,9,16,2,1,3,3,4,11,3.56,3.56,0.00,0,0,0,0,0,0,0,1,0,1,0
Game of Dwarfs,2,4,8,16,2,3,4,4,2,9,4.00,4.00,0.00,0,0,0,0,0,0,0,1,0,1,0
Guettal,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,0,0
Maze,1,356,441,752,3,1,20,20,14,1108,7.39,3.78,3.62,0,0,0,0,0,0,0,0,1,1,0
Talyn Buga,2,72,55,126,2,1,13,5,9,56,4.73,4.58,0.15,0,0,0,0,0,0,0,1,0,1,0
Diagonal Draughts,2,100,121,220,4,1,10,10,4,100,6.84,3.60,3.24,0,0,0,0,0,0,0,0,0,1,0
Shatranj,2,64,81,144,12,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Pentomino,2,60,77,136,12,1,6,10,4,72,6.47,3.47,3.00,0,0,0,0,0,0,0,0,0,1,0
Slimetrail,2,121,286,406,2,1,11,11,4,121,9.92,5.29,4.63,0,0,0,0,0,0,0,0,0,1,0
Centripetal Force,2,225,256,480,3,1,15,15,4,225,7.22,3.73,3.48,0,0,0,0,0,0,0,0,0,1,0
Greatest Loss,2,16,25,40,2,1,4,4,4,16,5.25,3.00,2.25,0,0,0,0,0,0,0,0,0,1,0
Alea Evangelii,2,361,400,760,3,1,19,19,4,361,7.38,3.79,3.59,0,0,0,0,0,0,0,0,0,1,0
Maharajah Chess,2,64,81,144,7,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Quarto,2,9,16,24,4,2,4,4,4,41,5.25,3.00,2.25,0,0,0,0,0,0,0,1,0,1,0
Buttons And Lights,1,6,12,17,1,1,2,3,4,6,3.67,2.33,1.33,0,0,0,0,0,0,0,0,0,1,0
Mewelad,2,5,12,16,1,2,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Loop Xiangqi,2,72,90,161,14,1,10,9,4,174,6.78,3.58,3.20,0,0,0,0,0,0,0,1,0,1,0
Mono,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Xonin Shatar (Simple),2,0,24,40,2,2,7,7,4,26,3.33,3.33,0.00,0,0,0,0,0,0,0,1,0,1,0
Cross,2,61,150,210,2,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Kharbaga,2,64,41,104,4,1,9,9,4,41,5.07,5.07,0.00,0,0,0,0,0,0,0,1,0,0,0
Selus (Massawa),2,10,18,27,1,2,3,6,4,30,5.22,3.00,2.22,0,0,0,0,1,0,0,1,0,1,0
Tshuba,2,9,16,24,1,1,4,4,4,18,5.25,3.00,2.25,0,0,0,0,1,0,0,1,0,1,0
Wa'ache Waledat,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Annuvin,2,37,96,132,2,1,7,7,6,39,8.76,4.86,3.89,0,0,0,0,0,0,0,0,0,1,0
Ringo,2,1681,1764,3444,4,2,41,41,4,1681,7.71,3.90,3.81,1,0,0,0,0,0,0,0,0,1,0
Chatrang,4,64,81,144,20,1,8,8,4,64,6.56,3.50,3.06,0,0,0,1,0,0,0,0,0,1,0
Hordes Realm,2,43,120,162,4,3,9,9,6,43,8.37,4.47,3.91,0,0,0,0,0,0,0,0,0,1,0
Triad,3,61,150,210,3,1,9,9,6,61,9.44,5.11,4.33,0,0,0,0,0,0,0,0,0,1,0
Muvalavala (Luena),2,15,24,38,1,2,4,6,4,41,5.67,3.17,2.50,0,0,0,0,1,0,0,1,0,1,0
Rimoe,2,40,37,76,2,2,9,5,10,79,4.54,4.11,0.43,0,0,0,0,0,0,0,1,0,1,0
MiniXiangqi,2,36,49,84,10,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,1,0,0,0
Gale,2,169,196,364,2,1,13,13,4,169,7.10,3.69,3.41,0,0,0,0,0,0,0,0,0,1,0
Bashni,2,64,81,144,4,1,8,8,4,64,6.56,3.50,3.06,1,0,0,0,0,0,0,0,0,1,0
Spline,2,14,30,96,2,1,4,4,4,30,8.27,6.40,1.87,0,0,0,0,0,0,0,1,0,0,0
Tapatan,2,8,9,16,2,2,3,3,4,19,3.56,3.56,0.00,0,0,0,0,0,0,0,1,0,1,0
Kulaochal,2,32,25,56,2,1,5,5,4,25,4.48,4.48,0.00,0,0,0,0,0,0,0,1,0,0,0
Wouri,2,5,12,16,1,1,2,6,4,19,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,1,0
Shataranja,2,100,121,220,18,1,10,10,4,100,6.84,3.60,3.24,0,0,0,0,0,0,0,0,0,1,0
Archworm,2,39,109,150,2,1,8,8,9,41,7.69,4.31,3.38,1,0,0,0,0,0,0,0,0,1,0
Nchuwa,2,15,24,38,1,6,4,6,4,24,5.67,3.17,2.50,0,0,0,0,1,0,0,1,0,0,0
Gonnect,2,144,169,312,2,1,13,13,4,169,7.10,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0
Pasang,2,84,112,208,2,2,11,11,4,112,6.50,3.71,2.79,0,0,0,0,0,0,0,1,0,0,0
Asalto,2,40,33,72,2,1,7,7,16,33,4.36,4.36,0.00,0,0,0,0,0,0,0,1,0,0,0
Maak Yek,2,64,81,144,2,1,8,8,4,64,6.56,3.50,3.06,0,0,0,0,0,0,0,0,0,1,0
Rampart,2,144,169,312,2,1,13,13,4,169,7.10,3.69,3.41,0,0,0,0,0,0,0,1,0,0,0
Gobblet Gobblers,2,9,16,24,6,1,3,3,4,15,4.44,2.67,1.78,1,0,0,0,0,0,0,0,0,1,0
LastEdge,2,16,25,40,3,1,5,5,4,65,5.76,3.20,2.56,0,0,0,0,0,0,0,1,1,0,0
Game of Solomon,2,18,19,36,4,1,7,9,6,19,5.05,3.79,1.26,0,0,0,0,0,0,0,1,0,0,0
Shred,2,331,726,1056,3,1,21,21,6,331,10.88,5.62,5.26,0,0,0,0,0,0,0,0,0,1,0
Morabaraba,2,0,25,40,2,2,7,7,4,27,3.20,3.20,0.00,0,0,0,0,0,0,0,1,0,1,0
Bul,6,0,20,19,10,2,1,19,2,49,1.89,1.89,0.00,0,0,0,0,0,0,0,0,1,1,0
Bosh,2,4,10,13,1,2,2,5,4,16,4.20,2.60,1.60,0,0,0,0,1,0,0,1,0,1,0
Qelat (Beni Amir-Mensa),2,5,12,16,1,1,2,6,4,12,4.33,2.67,1.67,0,0,0,0,1,0,0,1,0,0,0
Ataxx,2,49,64,112,2,1,7,7,4,49,6.37,3.43,2.94,0,0,0,0,0,0,0,0,0,1,0
Awithlaknakwe,4,672,365,1036,8,1,25,25,20,1041,5.68,5.68,0.00,0,0,0,1,0,0,0,1,0,1,0
Davxar Zirge (Type 1),2,0,32,72,2,2,9,9,4,34,4.50,4.50,0.00,0,0,0,0,0,0,0,1,0,1,0
Musoro Tsoro,2,21,32,52,1,1,4,8,4,32,5.88,3.25,2.62,0,0,0,0,1,0,0,1,0,0,0
Trike,2,91,222,312,2,2,13,13,3,91,9.49,5.14,4.35,0,0,0,0,0,0,0,0,0,1,0
Cascades,2,92,223,314,2,2,8,15,4,94,9.59,5.17,4.41,0,0,0,0,0,0,0,0,0,1,0
